"","opponent","team_name","week","season","game_id","pass_grade","def_ssn","rank","num_games","half_mark","performance"
"2535","LA","ATL",7,2019,13855,58.83,"LA2019",13,16,8,"Bad"
"2536","LA","SF",6,2019,13848,51.9,"LA2019",14,16,8,"Bad"
"2537","LA","NO",2,2019,13791,45.0888888888889,"LA2019",15,16,8,"Bad"
"2538","LA","ARZ",13,2019,13949,27.7,"LA2019",16,16,8,"Bad"
"2539","LA","BUF",3,2020,18566,82.9,"LA2020",1,18,9,"Good"
"2540","LA","DAL",1,2020,18545,78.7,"LA2020",2,18,9,"Good"
"2541","LA","GB",29,2020,19284,77.3153846153846,"LA2020",3,18,9,"Good"
"2542","LA","NYJ",15,2020,18744,73.8,"LA2020",4,18,9,"Good"
"2543","LA","SEA",28,2020,19258,71.8,"LA2020",5,18,9,"Good"
"2544","LA","SF",6,2020,18622,65.4,"LA2020",6,18,9,"Good"
"2545","LA","SF",12,2020,18705,63.8,"LA2020",7,18,9,"Good"
"2546","LA","SEA",16,2020,18768,62.7,"LA2020",8,18,9,"Good"
"2547","LA","NE",14,2020,18724,59,"LA2020",9,18,9,"Good"
"2548","LA","NYG",4,2020,18591,55.2,"LA2020",10,18,9,"Bad"
"2549","LA","TB",11,2020,18692,54,"LA2020",11,18,9,"Bad"
"2550","LA","ARZ",13,2020,18718,51.9,"LA2020",12,18,9,"Bad"
"2551","LA","CHI",7,2020,18638,51.8,"LA2020",13,18,9,"Bad"
"2552","LA","PHI",2,2020,18555,51.4,"LA2020",14,18,9,"Bad"
"2553","LA","WAS",5,2020,18605,47.7714285714286,"LA2020",15,18,9,"Bad"
"2554","LA","MIA",8,2020,18646,46.1,"LA2020",16,18,9,"Bad"
"2555","LA","SEA",10,2020,18676,42.6,"LA2020",17,18,9,"Bad"
"2556","LA","ARZ",17,2020,18786,38.14,"LA2020",18,18,9,"Bad"
"2557","LA","ARZ",4,2021,19666,83.6,"LA2021",1,21,11,"Good"
"2558","LA","GB",12,2021,19783,83.6,"LA2021",1,21,11,"Good"
"2559","LA","SEA",5,2021,19672,81.1837209302326,"LA2021",2,21,11,"Good"
"2560","LA","SF",10,2021,19756,79.4,"LA2021",3,21,11,"Good"
"2561","LA","ARZ",14,2021,19815,79.1,"LA2021",4,21,11,"Good"
"2562","LA","TEN",9,2021,19742,78.5,"LA2021",5,21,11,"Good"
"2563","LA","TB",3,2021,19652,78.4,"LA2021",6,21,11,"Good"
"2564","LA","MIN",16,2021,19837,70.3,"LA2021",7,21,11,"Good"
"2565","LA","BLT",17,2021,19860,70.1,"LA2021",8,21,11,"Good"
"2566","LA","SF",18,2021,19879,69.4069444444444,"LA2021",9,21,11,"Good"
"2567","LA","HST",8,2021,19721,67.4111111111111,"LA2021",10,21,11,"Good"
"2568","LA","DET",7,2021,19710,65.5414634146341,"LA2021",11,21,11,"Bad"
"2569","LA","IND",2,2021,19629,63.1444444444444,"LA2021",12,21,11,"Bad"
"2570","LA","TB",29,2021,21533,62.7,"LA2021",13,21,11,"Bad"
"2571","LA","CIN",32,2021,21536,62.656338028169,"LA2021",14,21,11,"Bad"
"2572","LA","JAX",13,2021,19798,62.4,"LA2021",15,21,11,"Bad"
"2573","LA","ARZ",28,2021,21528,60,"LA2021",16,21,11,"Bad"
"2574","LA","CHI",1,2021,19622,58.2644444444444,"LA2021",17,21,11,"Bad"
"2575","LA","SF",30,2021,21535,45.3,"LA2021",18,21,11,"Bad"
"2576","LA","NYG",6,2021,19694,38.1,"LA2021",19,21,11,"Bad"
"2577","LA","SEA",15,2021,19829,34.4,"LA2021",20,21,11,"Bad"
"2578","LA","BUF",1,2022,23098,90.3,"LA2022",1,17,9,"Good"
"2579","LA","SF",4,2022,23160,85,"LA2022",2,17,9,"Good"
"2580","LA","SF",8,2022,23214,79.0254901960784,"LA2022",3,17,9,"Good"
"2581","LA","NO",11,2022,23252,76.6027027027027,"LA2022",4,17,9,"Good"
"2582","LA","ARZ",10,2022,23240,76.6,"LA2022",5,17,9,"Good"
"2583","LA","KC",12,2022,23272,74.7,"LA2022",6,17,9,"Good"
"2584","LA","SEA",13,2022,23284,72.1,"LA2022",7,17,9,"Good"
"2585","LA","LAC",17,2022,23347,71.409375,"LA2022",8,17,9,"Good"
"2586","LA","TB",9,2022,23229,71.2,"LA2022",9,17,9,"Good"
"2587","LA","GB",15,2022,23316,66.4,"LA2022",10,17,9,"Bad"
"2588","LA","LV",14,2022,23289,66.3,"LA2022",11,17,9,"Bad"
"2589","LA","DAL",5,2022,23172,63.5,"LA2022",12,17,9,"Bad"
"2590","LA","ARZ",3,2022,23144,62.6,"LA2022",13,17,9,"Bad"
"2591","LA","ATL",2,2022,23122,61.3,"LA2022",14,17,9,"Bad"
"2592","LA","DEN",16,2022,23331,50,"LA2022",15,17,9,"Bad"
"2593","LA","SEA",18,2022,23360,44.9,"LA2022",16,17,9,"Bad"
"2594","LA","CAR",6,2022,23185,42.1086956521739,"LA2022",17,17,9,"Bad"
"2595","LA","DAL",8,2023,23909,87.9604651162791,"LA2023",1,18,9,"Good"
"2596","LA","DET",28,2023,25748,81.3,"LA2023",2,18,9,"Good"
"2597","LA","NO",16,2023,24020,80.8,"LA2023",3,18,9,"Good"
"2598","LA","PIT",7,2023,23897,78.3,"LA2023",4,18,9,"Good"
"2599","LA","GB",9,2023,23926,76.3,"LA2023",5,18,9,"Good"
"2600","LA","PHI",5,2023,23868,75.9,"LA2023",6,18,9,"Good"
"2601","LA","SF",18,2023,24067,74.8,"LA2023",7,18,9,"Good"
"2602","LA","CIN",3,2023,23843,74.2,"LA2023",8,18,9,"Good"
"2603","LA","SEA",11,2023,23956,69.5627906976744,"LA2023",9,18,9,"Good"
"2604","LA","NYG",17,2023,24040,67.7,"LA2023",10,18,9,"Bad"
"2605","LA","WAS",15,2023,24014,66.3227272727273,"LA2023",11,18,9,"Bad"
"2606","LA","SF",2,2023,23822,61.1,"LA2023",12,18,9,"Bad"
"2607","LA","CLV",13,2023,23986,60.8,"LA2023",13,18,9,"Bad"
"2608","LA","BLT",14,2023,23990,60.3,"LA2023",14,18,9,"Bad"
"2609","LA","IND",4,2023,23850,60.3,"LA2023",14,18,9,"Bad"
"2610","LA","SEA",1,2023,23809,59.5,"LA2023",15,18,9,"Bad"
"2611","LA","ARZ",12,2023,23970,57,"LA2023",16,18,9,"Bad"
"2612","LA","ARZ",6,2023,23886,51.6,"LA2023",17,18,9,"Bad"
"2613","LA","ARZ",2,2024,25909,95.5,"LA2024",1,19,10,"Good"
"2614","LA","SF",3,2024,25931,91.8,"LA2024",2,19,10,"Good"
"2615","LA","MIN",8,2024,25999,81.8,"LA2024",3,19,10,"Good"
"2616","LA","SEA",9,2024,26026,81.8,"LA2024",3,19,10,"Good"
"2617","LA","SEA",18,2024,26157,79.6,"LA2024",4,19,10,"Good"
"2618","LA","ARZ",17,2024,26138,78.3,"LA2024",5,19,10,"Good"
"2619","LA","NE",11,2024,26049,77.7,"LA2024",6,19,10,"Good"
"2620","LA","BUF",14,2024,26088,76.5,"LA2024",7,19,10,"Good"
"2621","LA","NO",13,2024,26081,66.8121212121212,"LA2024",8,19,10,"Good"
"2622","LA","PHI",12,2024,26069,66.1,"LA2024",9,19,10,"Good"
"2623","LA","CHI",4,2024,25944,65.1,"LA2024",10,19,10,"Bad"
"2624","LA","MIA",10,2024,26043,61.3,"LA2024",11,19,10,"Bad"
"2625","LA","PHI",29,2024,28316,55.5,"LA2024",12,19,10,"Bad"
"2626","LA","NYJ",16,2024,26127,55.1,"LA2024",13,19,10,"Bad"
"2627","LA","SF",15,2024,26100,52.8,"LA2024",14,19,10,"Bad"
"2628","LA","MIN",28,2024,28307,48.5,"LA2024",15,19,10,"Bad"
"2629","LA","DET",1,2024,25906,40.4,"LA2024",16,19,10,"Bad"
"2630","LA","GB",5,2024,25963,40.1,"LA2024",17,19,10,"Bad"
"2631","LA","LV",7,2024,25991,34.3291666666667,"LA2024",18,19,10,"Bad"
"2632","LAC","MIA",10,2016,4236,92.8,"LAC2016",1,16,8,"Good"
"2633","LAC","KC",17,2016,4348,87.7,"LAC2016",2,16,8,"Good"
"2634","LAC","LV",5,2016,4168,77.5,"LAC2016",3,16,8,"Good"
"2635","LAC","IND",3,2016,4137,76.9,"LAC2016",4,16,8,"Good"
"2636","LAC","KC",1,2016,4099,75.2,"LAC2016",5,16,8,"Good"
"2637","LAC","TB",13,2016,4283,70.6,"LAC2016",6,16,8,"Good"
"2638","LAC","ATL",7,2016,4200,69.3,"LAC2016",7,16,8,"Good"
"2639","LAC","TEN",9,2016,4224,67.1,"LAC2016",8,16,8,"Good"
"2640","LAC","NO",4,2016,4153,63.2,"LAC2016",9,16,8,"Bad"
"2641","LAC","CLV",16,2016,4322,62.2777777777778,"LAC2016",10,16,8,"Bad"
"2642","LAC","LV",15,2016,4311,58.1,"LAC2016",11,16,8,"Bad"
"2643","LAC","HST",12,2016,4263,57.8,"LAC2016",12,16,8,"Bad"
"2644","LAC","JAX",2,2016,4114,54.4,"LAC2016",13,16,8,"Bad"
"2645","LAC","DEN",6,2016,4171,49.2,"LAC2016",14,16,8,"Bad"
"2646","LAC","DEN",8,2016,4210,48.1,"LAC2016",15,16,8,"Bad"
"2647","LAC","CAR",14,2016,4288,46.3,"LAC2016",16,16,8,"Bad"
"2648","LAC","NE",8,2017,8035,79.5,"LAC2017",1,16,8,"Good"
"2649","LAC","KC",15,2017,8132,72.9,"LAC2017",2,16,8,"Good"
"2650","LAC","PHI",4,2017,7981,72.8,"LAC2017",3,16,8,"Good"
"2651","LAC","KC",3,2017,7967,69,"LAC2017",4,16,8,"Good"
"2652","LAC","DEN",1,2017,7937,67.9,"LAC2017",5,16,8,"Good"
"2653","LAC","MIA",2,2017,7947,63.3285714285714,"LAC2017",6,16,8,"Good"
"2654","LAC","LV",17,2017,8176,62.9,"LAC2017",7,16,8,"Good"
"2655","LAC","NYG",5,2017,7991,60.9,"LAC2017",8,16,8,"Good"
"2656","LAC","LV",6,2017,8010,60.8,"LAC2017",9,16,8,"Bad"
"2657","LAC","WAS",14,2017,8125,57.9,"LAC2017",10,16,8,"Bad"
"2658","LAC","JAX",10,2017,8059,56.6,"LAC2017",11,16,8,"Bad"
"2659","LAC","DAL",12,2017,8083,54.7,"LAC2017",12,16,8,"Bad"
"2660","LAC","BUF",11,2017,8077,54.6,"LAC2017",13,16,8,"Bad"
"2661","LAC","NYJ",16,2017,8153,48.5,"LAC2017",14,16,8,"Bad"
"2662","LAC","CLV",13,2017,8109,43.2,"LAC2017",15,16,8,"Bad"
"2663","LAC","DEN",7,2017,8025,39,"LAC2017",16,16,8,"Bad"
"2664","LAC","LA",3,2018,9381,93.2,"LAC2018",1,18,9,"Good"
"2665","LAC","KC",1,2018,9347,82.6,"LAC2018",2,18,9,"Good"
"2666","LAC","KC",15,2018,9546,81.6,"LAC2018",3,18,9,"Good"
"2667","LAC","NE",29,2018,13613,75.6,"LAC2018",4,18,9,"Good"
"2668","LAC","SF",4,2018,9398,75,"LAC2018",5,18,9,"Good"
"2669","LAC","DEN",17,2018,9591,73.1,"LAC2018",6,18,9,"Good"
"2670","LAC","LV",5,2018,9410,67.6,"LAC2018",7,18,9,"Good"
"2671","LAC","TEN",7,2018,9432,66.6,"LAC2018",8,18,9,"Good"
"2672","LAC","PIT",13,2018,9523,66.5,"LAC2018",9,18,9,"Good"
"2673","LAC","BLT",16,2018,9573,65.1,"LAC2018",10,18,9,"Bad"
"2674","LAC","DEN",11,2018,9496,62.3432432432433,"LAC2018",11,18,9,"Bad"
"2675","LAC","CIN",14,2018,9540,61.4423728813559,"LAC2018",12,18,9,"Bad"
"2676","LAC","CLV",6,2018,9419,61.2,"LAC2018",13,18,9,"Bad"
"2677","LAC","SEA",9,2018,9468,60.2,"LAC2018",14,18,9,"Bad"
"2678","LAC","ARZ",12,2018,9510,59.3,"LAC2018",15,18,9,"Bad"
"2679","LAC","BLT",28,2018,13608,48,"LAC2018",16,18,9,"Bad"
"2680","LAC","LV",10,2018,9482,45.4,"LAC2018",17,18,9,"Bad"
"2681","LAC","BUF",2,2018,9356,38.9,"LAC2018",18,18,9,"Bad"
"2682","LAC","MIN",15,2019,13984,86.7,"LAC2019",1,16,8,"Good"
"2683","LAC","TEN",7,2019,13863,82.5264705882353,"LAC2019",2,16,8,"Good"
"2684","LAC","IND",1,2019,13770,81.7,"LAC2019",3,16,8,"Good"
"2685","LAC","KC",17,2019,14006,71.4,"LAC2019",4,16,8,"Good"
"2686","LAC","DET",2,2019,13780,71.3,"LAC2019",5,16,8,"Good"
"2687","LAC","LV",16,2019,13988,70.9,"LAC2019",6,16,8,"Good"
"2688","LAC","HST",3,2019,13805,70.7,"LAC2019",7,16,8,"Good"
"2689","LAC","GB",9,2019,13894,68.9,"LAC2019",8,16,8,"Good"
"2690","LAC","LV",10,2019,13897,63.7,"LAC2019",9,16,8,"Bad"
"2691","LAC","KC",11,2019,13923,59.9,"LAC2019",10,16,8,"Bad"
"2692","LAC","JAX",14,2019,13964,59.4612244897959,"LAC2019",11,16,8,"Bad"
"2693","LAC","DEN",5,2019,13836,57,"LAC2019",12,16,8,"Bad"
"2694","LAC","CHI",8,2019,13871,56.8,"LAC2019",13,16,8,"Bad"
"2695","LAC","DEN",13,2019,13950,56.7,"LAC2019",14,16,8,"Bad"
"2696","LAC","PIT",6,2019,13852,56.6,"LAC2019",15,16,8,"Bad"
"2697","LAC","MIA",4,2019,13815,56.0406779661017,"LAC2019",16,16,8,"Bad"
"2698","LAC","TB",4,2020,18588,86.8,"LAC2020",1,16,8,"Good"
"2699","LAC","KC",2,2020,18561,78.8,"LAC2020",2,16,8,"Good"
"2700","LAC","JAX",7,2020,18647,78.6,"LAC2020",3,16,8,"Good"
"2701","LAC","LV",15,2020,18740,76.2615384615385,"LAC2020",4,16,8,"Good"
"2702","LAC","DEN",16,2020,18760,75,"LAC2020",5,16,8,"Good"
"2703","LAC","LV",9,2020,18661,73.5,"LAC2020",6,16,8,"Good"
"2704","LAC","CAR",3,2020,18574,71.3,"LAC2020",7,16,8,"Good"
"2705","LAC","NYJ",11,2020,18620,70.6,"LAC2020",8,16,8,"Good"
"2706","LAC","ATL",14,2020,18735,70.5402985074627,"LAC2020",9,16,8,"Bad"
"2707","LAC","BUF",12,2020,18697,69.4548387096774,"LAC2020",10,16,8,"Bad"
"2708","LAC","NO",5,2020,18610,66.6060606060606,"LAC2020",11,16,8,"Bad"
"2709","LAC","KC",17,2020,18780,65.1,"LAC2020",12,16,8,"Bad"
"2710","LAC","CIN",1,2020,18542,64.2,"LAC2020",13,16,8,"Bad"
"2711","LAC","MIA",10,2020,18630,63.6,"LAC2020",14,16,8,"Bad"
"2712","LAC","DEN",8,2020,18689,61.9,"LAC2020",15,16,8,"Bad"
"2713","LAC","NE",13,2020,18721,53.6,"LAC2020",16,16,8,"Bad"
"2714","LAC","MIN",10,2021,19753,78.4,"LAC2021",1,17,9,"Good"
"2715","LAC","KC",15,2021,19816,75.7,"LAC2021",2,17,9,"Good"
"2716","LAC","HST",16,2021,19847,74.8,"LAC2021",3,17,9,"Good"
"2717","LAC","NE",8,2021,19724,74.6,"LAC2021",4,17,9,"Good"
"2718","LAC","PHI",9,2021,19739,74.1,"LAC2021",5,17,9,"Good"
"2719","LAC","KC",3,2021,19648,73.9,"LAC2021",6,17,9,"Good"
"2720","LAC","CIN",13,2021,19790,73,"LAC2021",7,17,9,"Good"
"2721","LAC","CLV",5,2021,19682,72.5,"LAC2021",8,17,9,"Good"
"2722","LAC","DAL",2,2021,19636,64.9,"LAC2021",9,17,9,"Bad"
"2723","LAC","LV",4,2021,19671,63.9,"LAC2021",10,17,9,"Bad"
"2724","LAC","DEN",17,2021,19858,62.2830508474576,"LAC2021",11,17,9,"Bad"
"2725","LAC","PIT",11,2021,19770,61.9,"LAC2021",12,17,9,"Bad"
"2726","LAC","BLT",6,2021,19689,61.5,"LAC2021",13,17,9,"Bad"
"2727","LAC","DEN",12,2021,19782,53.3551724137931,"LAC2021",14,17,9,"Bad"
"2728","LAC","NYG",14,2021,19812,50.3681818181818,"LAC2021",15,17,9,"Bad"
"2729","LAC","WAS",1,2021,19617,47.96,"LAC2021",16,17,9,"Bad"
"2730","LAC","LV",18,2021,19878,47.0891304347826,"LAC2021",17,17,9,"Bad"
"2731","LAC","SF",10,2022,23242,79.3,"LAC2022",1,18,9,"Good"
"2732","LAC","KC",11,2022,23254,77.1,"LAC2022",2,18,9,"Good"
"2733","LAC","JAX",3,2022,23141,76,"LAC2022",3,18,9,"Good"
"2734","LAC","HST",4,2022,23151,74.6,"LAC2022",4,18,9,"Good"
"2735","LAC","DEN",18,2022,23352,72.3,"LAC2022",5,18,9,"Good"
"2736","LAC","LV",13,2022,23285,66.8,"LAC2022",6,18,9,"Good"
"2737","LAC","JAX",28,2022,23638,66.3,"LAC2022",7,18,9,"Good"
"2738","LAC","ARZ",12,2022,23268,65.5,"LAC2022",8,18,9,"Good"
"2739","LAC","CLV",5,2022,23164,64.6,"LAC2022",9,18,9,"Good"
"2740","LAC","KC",2,2022,23114,62.3,"LAC2022",10,18,9,"Bad"
"2741","LAC","ATL",9,2022,23220,59.6,"LAC2022",11,18,9,"Bad"
"2742","LAC","TEN",15,2022,23314,57.1882352941176,"LAC2022",12,18,9,"Bad"
"2743","LAC","DEN",6,2022,23188,56.9,"LAC2022",13,18,9,"Bad"
"2744","LAC","SEA",7,2022,23202,56.8,"LAC2022",14,18,9,"Bad"
"2745","LAC","LA",17,2022,23347,51.7,"LAC2022",15,18,9,"Bad"
"2746","LAC","LV",1,2022,23112,51.0505617977528,"LAC2022",16,18,9,"Bad"
"2747","LAC","MIA",14,2022,23299,45,"LAC2022",17,18,9,"Bad"
"2748","LAC","IND",16,2022,23333,44.1,"LAC2022",18,18,9,"Bad"
"2749","LAC","MIA",1,2023,23807,92.8,"LAC2023",1,17,9,"Good"
"2750","LAC","TEN",2,2023,23819,91.6,"LAC2023",2,17,9,"Good"
"2751","LAC","DAL",6,2023,23888,90.7,"LAC2023",3,17,9,"Good"
"2752","LAC","DET",10,2023,23941,88.4,"LAC2023",4,17,9,"Good"
"2753","LAC","KC",7,2023,23899,87.3,"LAC2023",5,17,9,"Good"
"2754","LAC","DEN",14,2023,24000,84.2,"LAC2023",6,17,9,"Good"
"2755","LAC","LV",15,2023,24004,81.4164383561644,"LAC2023",7,17,9,"Good"
"2756","LAC","BUF",16,2023,24022,74,"LAC2023",8,17,9,"Good"
"2757","LAC","MIN",3,2023,23832,71,"LAC2023",9,17,9,"Good"
"2758","LAC","GB",11,2023,23950,69.5,"LAC2023",10,17,9,"Bad"
"2759","LAC","NE",13,2023,23981,64.4,"LAC2023",11,17,9,"Bad"
"2760","LAC","KC",18,2023,24059,62.7,"LAC2023",12,17,9,"Bad"
"2761","LAC","NYJ",9,2023,23931,59.5,"LAC2023",13,17,9,"Bad"
"2762","LAC","BLT",12,2023,23974,53.3,"LAC2023",14,17,9,"Bad"
"2763","LAC","DEN",17,2023,24049,52.9,"LAC2023",15,17,9,"Bad"
"2764","LAC","CHI",8,2023,23916,50.1,"LAC2023",16,17,9,"Bad"
"2765","LAC","LV",4,2023,23855,37.4,"LAC2023",17,17,9,"Bad"
"2766","LAC","KC",4,2024,25952,81.3,"LAC2024",1,18,9,"Good"
"2767","LAC","PIT",3,2024,25934,75.3,"LAC2024",2,18,9,"Good"
"2768","LAC","BLT",12,2024,26070,75.2,"LAC2024",3,18,9,"Good"
"2769","LAC","TB",15,2024,26107,73.6,"LAC2024",4,18,9,"Good"
"2770","LAC","CIN",11,2024,26055,72,"LAC2024",5,18,9,"Good"
"2771","LAC","DEN",6,2024,25974,71.1,"LAC2024",6,18,9,"Good"
"2772","LAC","TEN",10,2024,26040,66.1,"LAC2024",7,18,9,"Good"
"2773","LAC","NO",8,2024,26006,65.85,"LAC2024",8,18,9,"Good"
"2774","LAC","LV",1,2024,25902,65,"LAC2024",9,18,9,"Good"
"2775","LAC","KC",14,2024,26098,61.4,"LAC2024",10,18,9,"Bad"
"2776","LAC","ARZ",7,2024,25998,60.1,"LAC2024",11,18,9,"Bad"
"2777","LAC","DEN",16,2024,26125,59.8,"LAC2024",12,18,9,"Bad"
"2778","LAC","CLV",9,2024,26021,58.7,"LAC2024",13,18,9,"Bad"
"2779","LAC","NE",17,2024,26140,58.0052631578947,"LAC2024",14,18,9,"Bad"
"2780","LAC","LV",18,2024,26156,56.1538461538462,"LAC2024",15,18,9,"Bad"
"2781","LAC","HST",28,2024,28302,54.3,"LAC2024",16,18,9,"Bad"
"2782","LAC","ATL",13,2024,26075,40,"LAC2024",17,18,9,"Bad"
"2783","LAC","CAR",2,2024,25911,39.4,"LAC2024",18,18,9,"Bad"
"2784","LV","KC",14,2016,4286,85.9,"LV2016",1,17,9,"Good"
"2785","LV","NO",1,2016,4100,84.8,"LV2016",2,17,9,"Good"
"2786","LV","LAC",15,2016,4311,79.5,"LV2016",3,17,9,"Good"
"2787","LV","HST",28,2016,4350,74.5,"LV2016",4,17,9,"Good"
"2788","LV","KC",6,2016,4181,72.0448979591837,"LV2016",5,17,9,"Good"
"2789","LV","IND",16,2016,4327,71.4,"LV2016",6,17,9,"Good"
"2790","LV","ATL",2,2016,4113,71,"LV2016",7,17,9,"Good"
"2791","LV","LAC",5,2016,4168,69.5,"LV2016",8,17,9,"Good"
"2792","LV","TB",8,2016,4209,65.5,"LV2016",9,17,9,"Bad"
"2793","LV","CAR",12,2016,4268,64.7,"LV2016",10,17,9,"Bad"
"2794","LV","DEN",9,2016,4225,58.5,"LV2016",11,17,9,"Bad"
"2795","LV","TEN",3,2016,4134,58.4,"LV2016",12,17,9,"Bad"
"2796","LV","DEN",17,2016,4346,55.3,"LV2016",13,17,9,"Bad"
"2797","LV","HST",11,2016,4241,50.8,"LV2016",14,17,9,"Bad"
"2798","LV","BUF",13,2016,4280,48.6,"LV2016",15,17,9,"Bad"
"2799","LV","BLT",4,2016,4145,47.8,"LV2016",16,17,9,"Bad"
"2800","LV","JAX",7,2016,4194,38.6,"LV2016",17,17,9,"Bad"
"2801","LV","NE",11,2017,8079,90.2,"LV2017",1,16,8,"Good"
"2802","LV","MIA",9,2017,8053,90.1,"LV2017",2,16,8,"Good"
"2803","LV","LAC",6,2017,8010,84.8,"LV2017",3,16,8,"Good"
"2804","LV","WAS",3,2017,7968,82.5,"LV2017",4,16,8,"Good"
"2805","LV","BLT",5,2017,7995,82.3,"LV2017",5,16,8,"Good"
"2806","LV","LAC",17,2017,8176,78.9,"LV2017",6,16,8,"Good"
"2807","LV","BUF",8,2017,8036,75.4,"LV2017",7,16,8,"Good"
"2808","LV","KC",7,2017,8014,75.2,"LV2017",8,16,8,"Good"
"2809","LV","NYG",13,2017,8111,74.5,"LV2017",9,16,8,"Bad"
"2810","LV","DEN",4,2017,7983,72.3,"LV2017",10,16,8,"Bad"
"2811","LV","DAL",15,2017,8144,71.7,"LV2017",11,16,8,"Bad"
"2812","LV","KC",14,2017,8120,67.7,"LV2017",12,16,8,"Bad"
"2813","LV","NYJ",2,2017,7948,63.9,"LV2017",13,16,8,"Bad"
"2814","LV","TEN",1,2017,7928,59.2,"LV2017",14,16,8,"Bad"
"2815","LV","DEN",12,2017,8094,50.045652173913,"LV2017",15,16,8,"Bad"
"2816","LV","PHI",16,2017,8161,32.4,"LV2017",16,16,8,"Bad"
"2817","LV","LAC",5,2018,9410,89.3,"LV2018",1,16,8,"Good"
"2818","LV","CLV",4,2018,9396,81.4,"LV2018",2,16,8,"Good"
"2819","LV","MIA",3,2018,9376,81.0682926829268,"LV2018",3,16,8,"Good"
"2820","LV","IND",8,2018,9454,78.4,"LV2018",4,16,8,"Good"
"2821","LV","KC",13,2018,9526,77.1,"LV2018",5,16,8,"Good"
"2822","LV","DEN",2,2018,9366,74.4,"LV2018",6,16,8,"Good"
"2823","LV","SEA",6,2018,9424,74.3,"LV2018",7,16,8,"Good"
"2824","LV","KC",17,2018,9581,73.5107142857143,"LV2018",8,16,8,"Good"
"2825","LV","SF",9,2018,9459,70,"LV2018",9,16,8,"Bad"
"2826","LV","ARZ",11,2018,9495,69.8,"LV2018",10,16,8,"Bad"
"2827","LV","BLT",12,2018,9508,67.3,"LV2018",11,16,8,"Bad"
"2828","LV","LAC",10,2018,9482,65.6,"LV2018",12,16,8,"Bad"
"2829","LV","DEN",16,2018,9577,64.9,"LV2018",13,16,8,"Bad"
"2830","LV","LA",1,2018,9353,57.8,"LV2018",14,16,8,"Bad"
"2831","LV","PIT",14,2018,9544,54.2809523809524,"LV2018",15,16,8,"Bad"
"2832","LV","CIN",15,2018,9552,50.7,"LV2018",16,16,8,"Bad"
"2833","LV","TEN",14,2019,13965,93.1,"LV2019",1,16,8,"Good"
"2834","LV","GB",7,2019,13859,92.8,"LV2019",2,16,8,"Good"
"2835","LV","MIN",3,2019,13800,88,"LV2019",3,16,8,"Good"
"2836","LV","NYJ",12,2019,13931,82.2,"LV2019",4,16,8,"Good"
"2837","LV","KC",2,2019,13789,79.9,"LV2019",5,16,8,"Good"
"2838","LV","DET",9,2019,13891,76.8,"LV2019",6,16,8,"Good"
"2839","LV","KC",13,2019,13943,66.8,"LV2019",7,16,8,"Good"
"2840","LV","IND",4,2019,13814,64.8,"LV2019",8,16,8,"Good"
"2841","LV","DEN",17,2019,14015,63.2,"LV2019",9,16,8,"Bad"
"2842","LV","DEN",1,2019,13777,62.4,"LV2019",10,16,8,"Bad"
"2843","LV","HST",8,2019,13877,61.5,"LV2019",11,16,8,"Bad"
"2844","LV","JAX",15,2019,13980,59.9,"LV2019",12,16,8,"Bad"
"2845","LV","LAC",16,2019,13988,59.3,"LV2019",13,16,8,"Bad"
"2846","LV","CHI",5,2019,13828,55.8,"LV2019",14,16,8,"Bad"
"2847","LV","LAC",10,2019,13897,44,"LV2019",15,16,8,"Bad"
"2848","LV","CIN",11,2019,13920,41.4,"LV2019",16,16,8,"Bad"
"2849","LV","BUF",4,2020,18593,90.8,"LV2020",1,16,8,"Good"
"2850","LV","LAC",15,2020,18740,89.9,"LV2020",2,16,8,"Good"
"2851","LV","TB",7,2020,18637,89.3,"LV2020",3,16,8,"Good"
"2852","LV","KC",5,2020,18600,84.1,"LV2020",4,16,8,"Good"
"2853","LV","DEN",17,2020,18785,74.8,"LV2020",5,16,8,"Good"
"2854","LV","IND",14,2020,18733,72.1,"LV2020",6,16,8,"Good"
"2855","LV","KC",11,2020,18691,71.7211538461538,"LV2020",7,16,8,"Good"
"2856","LV","ATL",12,2020,18696,70.1,"LV2020",8,16,8,"Good"
"2857","LV","LAC",9,2020,18661,67,"LV2020",9,16,8,"Bad"
"2858","LV","CLV",8,2020,18642,66,"LV2020",10,16,8,"Bad"
"2859","LV","MIA",16,2020,18759,64.1375,"LV2020",11,16,8,"Bad"
"2860","LV","NO",2,2020,18563,63,"LV2020",12,16,8,"Bad"
"2861","LV","NYJ",13,2020,18715,58,"LV2020",13,16,8,"Bad"
"2862","LV","DEN",10,2020,18674,56.1,"LV2020",14,16,8,"Bad"
"2863","LV","CAR",1,2020,18536,55.4,"LV2020",15,16,8,"Bad"
"2864","LV","NE",3,2020,18569,48.3,"LV2020",16,16,8,"Bad"
"2865","LV","DEN",16,2021,19844,88,"LV2021",1,18,9,"Good"
"2866","LV","CIN",28,2021,21523,87.7,"LV2021",2,18,9,"Good"
"2867","LV","LAC",4,2021,19671,82.0619047619048,"LV2021",3,18,9,"Good"
"2868","LV","LAC",18,2021,19878,78.6,"LV2021",4,18,9,"Good"
"2869","LV","MIA",3,2021,19651,77.1,"LV2021",5,18,9,"Good"
"2870","LV","DAL",12,2021,19773,73.6,"LV2021",6,18,9,"Good"
