"","Feature","Gain","Cover","Frequency"
"68","deep_btt_rate_diff",0.00663162929728732,0.00943641694050958,0.00911350455675228
"69","ypa_difference_Good",0.00660331530764967,0.00683466343717495,0.00662800331400166
"70","deep_rate_Good",0.00658930155954287,0.00684280091001359,0.00773267053300193
"71","short_rate_Good",0.00658188604370633,0.00684015623134103,0.00635183650925159
"72","short_acc_pct_diff",0.00646246436912065,0.0102585051340333,0.008008837337752
"73","medium_rate_Bad",0.00636839569690425,0.00684117341544586,0.00718033692350179
"74","behind_los_rate_Good",0.00635968096670281,0.00683446000035398,0.00718033692350179
"75","short_rate_diff",0.00629532987981399,0.00684280091001359,0.00773267053300193
"76","behind_los_qbr_Bad",0.00602976324577226,0.0102497573507318,0.00911350455675228
"77","short_btt_rate_Good",0.00599710355064999,0.00683954592087813,0.00773267053300193
