"","Feature","Gain","Cover","Frequency"
"68","pa_adot_Good",0.00309749196764374,0.00498978802286827,0.0061576354679803
"69","npa_qbr_diff",0.00307104076768619,0.000661203874080535,0.00369458128078818
"70","btt_difference_Good",0.00302751326943259,0.0041868650551702,0.00492610837438424
"71","pa_ypa_diff",0.00287116824720183,0.000664849381311854,0.00369458128078818
"72","npa_acc_pct_diff",0.00271768075256188,0.00063203981622998,0.00369458128078818
"73","pressure_rate_difference_diff",0.00246289725554397,0.00455551697393736,0.00369458128078818
"74","npa_adot_diff",0.00245562048880648,0.00422468719269513,0.00492610837438424
"75","acc_pct_difference_Bad",0.00216382254410128,0.000826163076297732,0.00246305418719212
"76","pa_twp_rate_diff",0.00193619019152212,0.00209798941162425,0.00246305418719212
"77","twp_difference_diff",0.00181235375333297,0.00147734180549214,0.00246305418719212
