"","Feature","Gain","Cover","Frequency"
"69","ttt_difference_Bad",0.00234629010691648,0.00163467540574282,0.00312989045383412
"70","twp_difference_Bad",0.00230861259926024,0.00164767998335414,0.00312989045383412
"71","more_qbr_Bad",0.00223542684803182,0.00274266541822722,0.00312989045383412
"72","scr_rate_difference_Good",0.00208818768182712,0.00434027777777778,0.00469483568075117
"73","less_time_to_throw_diff",0.00205574212583603,0.00088496150645027,0.00312989045383412
"74","less_time_to_throw_Bad",0.00202798882334975,0.00123543487307532,0.00312989045383412
"75","more_btt_rate_diff",0.00199524566895516,0.000320562838119018,0.00312989045383412
"76","ttt_difference_Good",0.00194971101893158,0.000488972118185601,0.00312989045383412
"77","ypa_difference_Good",0.00187283680670218,0.000535138368705784,0.00156494522691706
"78","less_pressure_rate_diff",0.00182451403032692,0.000360877028714107,0.00312989045383412
