"","Feature","Gain","Cover","Frequency"
"33","grade_difference_diff",0.0110239544342411,0.0246243430939164,0.0169491525423729
"34","less_twp_rate_Bad",0.0103640922456383,0.00934113244154115,0.00847457627118644
"35","less_btt_rate_Good",0.0103201651142818,0.00178600747741797,0.00847457627118644
"36","less_twp_rate_diff",0.0099420004336708,0.0156993190611491,0.0127118644067797
"37","ypa_difference_Good",0.00990186456204811,0.00256057072025608,0.00847457627118644
"38","more_time_to_throw_Bad",0.00973751235157877,0.0288982276539131,0.0211864406779661
"39","ttt_difference_Bad",0.00946076329936217,0.00426260451277089,0.00847457627118644
"40","btt_difference_Bad",0.00942400713874997,0.0000965070707096027,0.00423728813559322
"41","more_qbr_Good",0.00868588311367441,0.00620653265135003,0.00423728813559322
"42","more_acc_pct_Good",0.0083415808442573,0.00791733981392936,0.00847457627118644
"43","less_grade_Bad",0.0082759745106854,0.00612255896644687,0.00423728813559322
"44","less_acc_pct_diff",0.00818227959708651,0.0184704506629534,0.0127118644067797
"45","more_adot_diff",0.00660616492111602,0.000335894739612643,0.00423728813559322
"46","less_grade_Good",0.00638776770707833,0.0113101273517332,0.00847457627118644
"47","qbr_difference_diff",0.00632434668204118,0.0126875464518611,0.0127118644067797
"48","more_twp_rate_Good",0.00600768651543826,0.005037167755609,0.00847457627118644
"49","less_time_to_throw_Bad",0.00555604216414736,0.0157594793130201,0.0127118644067797
"50","scr_rate_difference_Good",0.00550657810790012,0.012399278578313,0.0169491525423729
"51","more_twp_rate_diff",0.00518258599577545,0.00180480755612763,0.00847457627118644
"52","less_time_to_throw_diff",0.00496483875536727,0.00877086338734805,0.0127118644067797
"53","pressure_rate_difference_Bad",0.00438813598490831,0.00620653265135003,0.00423728813559322
"54","more_adot_Good",0.00425360511126802,0.00404953695406138,0.00423728813559322
"55","acc_pct_difference_diff",0.00410304357960627,0.00359081503354561,0.00423728813559322
"56","more_twp_rate_Bad",0.00365365363451401,0.0110657263285076,0.00847457627118644
"57","more_adot_Bad",0.00364906129746808,0.00524396862141529,0.00423728813559322
"58","less_sack_pct_Good",0.0035138534945162,0.00749496471225226,0.00847457627118644
"59","less_rate_Good",0.00345586802581889,0.011243700406959,0.00847457627118644
"60","more_scr_rate_Good",0.00343757688707889,0.0115595417292814,0.00847457627118644
"61","less_pressure_rate_diff",0.00336986952893587,0.0185055441432115,0.0127118644067797
"62","less_ypa_diff",0.00329617876868935,0.00620151929702746,0.00423728813559322
"63","less_rate_Bad",0.00311229242084507,0.00620653265135003,0.00423728813559322
"64","less_scr_rate_diff",0.00277216790249058,0.0123541583894098,0.00847457627118644
"65","more_scr_rate_Bad",0.00274490204025282,0.00513868818064118,0.00423728813559322
"66","less_time_to_throw_Good",0.00262069367421355,0.00620653265135003,0.00423728813559322
"67","adot_difference_diff",0.00255173952086064,0.00620653265135003,0.00423728813559322
"68","scr_rate_difference_diff",0.0024348860696215,0.0055447698807699,0.00423728813559322
"69","less_scr_rate_Bad",0.00237903712347098,0.0192312271814045,0.0169491525423729
"70","more_ypa_diff",0.00229251166198646,0.00620653265135003,0.00423728813559322
"71","less_adot_Bad",0.00216799862080835,0.00170328713109546,0.00423728813559322
"72","less_adot_Good",0.00203022034679418,0.00285635862528811,0.00423728813559322
"73","twp_difference_Bad",0.00202712613821909,0.00411095054451295,0.00423728813559322
"74","ypa_difference_diff",0.00195925400872373,0.00603357192722114,0.00423728813559322
"75","adot_difference_Bad",0.00189789566285081,0.00232744974425626,0.00423728813559322
"76","more_time_to_throw_diff",0.00183643708739951,0.00614762573805976,0.00423728813559322
"77","more_qbr_diff",0.00182289660288039,0.00620653265135003,0.00423728813559322
"78","qbr_difference_Good",0.00181404944430058,0.00414228400902905,0.00423728813559322
