"","pbp_posteam","pbp_week","pbp_season","mixed_xtd"
"2481","LA",2,2016,1.21348524389185
"2482","LA",2,2017,2.10014810347006
"2483","LA",2,2018,4.89743262024619
"2484","LA",2,2019,3.42360239615695
"2485","LA",2,2020,3.58625419199001
"2486","LA",2,2021,1.89876498085508
"2487","LA",2,2022,4.06454002952222
"2488","LA",2,2023,1.73493697380497
"2489","LA",2,2024,2.09790271537951
"2490","LA",3,2016,2.91132146749344
"2491","LA",3,2017,4.62654650249316
"2492","LA",3,2018,2.9437181830971
"2493","LA",3,2019,2.48624282005245
"2494","LA",3,2020,2.80911280282244
"2495","LA",3,2021,2.098622751476
"2496","LA",3,2022,2.69264585833163
"2497","LA",3,2023,2.47026383554338
"2498","LA",3,2024,2.40165996934403
"2499","LA",4,2016,1.37198757553521
"2500","LA",4,2017,2.27802449613435
"2501","LA",4,2018,2.36345805276331
"2502","LA",4,2019,2.021765996375
"2503","LA",4,2020,1.63507109653311
"2504","LA",4,2021,3.52001108244723
"2505","LA",4,2022,2.05592159740243
"2506","LA",4,2023,2.03365758364217
"2507","LA",4,2024,1.9421445023784
"2508","LA",5,2016,1.94065208701965
"2509","LA",5,2017,2.00380961783512
"2510","LA",5,2018,4.57450724097616
"2511","LA",5,2019,2.26030619332309
"2512","LA",5,2020,2.77654429702653
"2513","LA",5,2021,2.28792324641318
"2514","LA",5,2022,1.12303517472628
"2515","LA",5,2023,1.16650625341221
"2516","LA",5,2024,3.57112641970332
"2517","LA",6,2016,3.03831097915039
"2518","LA",6,2017,1.30795040514345
"2519","LA",6,2018,2.79348101699356
"2520","LA",6,2019,1.82741558187695
"2521","LA",6,2020,2.61464357703944
"2522","LA",6,2021,2.80687827828395
"2523","LA",6,2022,2.78017643798131
"2524","LA",6,2023,2.40206063962013
"2525","LA",7,2016,2.29587671725533
"2526","LA",7,2017,2.67155014326831
"2527","LA",7,2018,2.53013945232081
"2528","LA",7,2019,4.79612315167468
"2529","LA",7,2020,2.67204062782357
"2530","LA",7,2021,2.7524851817948
"2531","LA",7,2023,1.5173345367335
"2532","LA",7,2024,1.06576136255816
"2533","LA",8,2018,2.24526145828195
"2534","LA",8,2019,2.33363890919319
"2535","LA",8,2020,2.45013135608148
"2536","LA",8,2021,4.83128701305078
"2537","LA",8,2022,2.74340312935443
"2538","LA",8,2023,1.84658033786039
"2539","LA",8,2024,2.63228660659645
"2540","LA",9,2016,2.12932572994065
"2541","LA",9,2017,3.87590378169039
"2542","LA",9,2018,1.92811589135084
"2543","LA",9,2021,2.80573742179758
"2544","LA",9,2022,1.17357101745992
"2545","LA",9,2023,0.480492735852729
"2546","LA",9,2024,3.01460687734658
"2547","LA",10,2016,2.33911359859778
"2548","LA",10,2017,1.44715132065073
"2549","LA",10,2018,2.06633286856997
"2550","LA",10,2019,0.895236079940707
"2551","LA",10,2020,3.25430150548496
"2552","LA",10,2021,2.34440901786435
"2553","LA",10,2022,1.41788734539422
"2554","LA",10,2024,1.78291619470517
"2555","LA",11,2016,0.506002566584763
"2556","LA",11,2017,1.44662680727955
"2557","LA",11,2018,4.50184970534367
"2558","LA",11,2019,1.46948433158868
"2559","LA",11,2020,2.85736180687032
"2560","LA",11,2022,1.00303138015771
"2561","LA",11,2023,4.05610818207037
"2562","LA",11,2024,2.12209633679621
"2563","LA",12,2016,1.12655879647121
"2564","LA",12,2017,2.86346871112253
"2565","LA",12,2019,1.04258859869328
"2566","LA",12,2020,1.3854222180014
"2567","LA",12,2021,1.15575142260048
"2568","LA",12,2022,1.08178598888239
"2569","LA",12,2023,3.62350983388422
"2570","LA",12,2024,2.22394013327502
"2571","LA",13,2016,1.05528448433624
"2572","LA",13,2017,2.93140857626258
"2573","LA",13,2018,2.6484099748685
"2574","LA",13,2019,3.34977881335034
"2575","LA",13,2020,3.73085357474131
"2576","LA",13,2021,4.1638386584547
"2577","LA",13,2022,2.13876505988105
"2578","LA",13,2023,3.29137808204119
"2579","LA",13,2024,1.91530938766618
"2580","LA",14,2016,2.57380801248003
"2581","LA",14,2017,2.80715434961663
"2582","LA",14,2018,0.812873840731462
"2583","LA",14,2019,3.16958636518547
"2584","LA",14,2020,2.2732235165048
"2585","LA",14,2021,2.95564529799059
"2586","LA",14,2022,1.92713769888611
"2587","LA",14,2023,3.3783906594664
"2588","LA",14,2024,3.15746370220243
"2589","LA",15,2016,1.58356248512385
"2590","LA",15,2017,3.17577732504453
"2591","LA",15,2018,2.8655856947589
"2592","LA",15,2019,2.05105804699388
"2593","LA",15,2020,1.29485845214161
"2594","LA",15,2021,1.27249153031452
"2595","LA",15,2022,1.03502639507739
"2596","LA",15,2023,3.92190806471851
"2597","LA",15,2024,1.7131600716812
"2598","LA",16,2016,1.60755334715583
"2599","LA",16,2017,2.91245829632093
"2600","LA",16,2018,2.67570596026668
"2601","LA",16,2019,2.68856027213847
"2602","LA",16,2020,2.5352688661448
"2603","LA",16,2021,3.54378465753448
"2604","LA",16,2022,3.39827278407355
"2605","LA",16,2023,4.16992761413304
"2606","LA",16,2024,1.14713766793625
"2607","LA",17,2016,0.511956495836695
"2608","LA",17,2017,1.57160750406494
"2609","LA",17,2018,3.38638136797251
"2610","LA",17,2019,3.47217293098301
"2611","LA",17,2020,3.42719831277304
"2612","LA",17,2021,2.01554320328609
"2613","LA",17,2022,1.18955138037571
"2614","LA",17,2023,1.88194508908662
"2615","LA",17,2024,2.16523152838144
"2616","LA",18,2021,2.29054492919194
"2617","LA",18,2022,1.08658725809398
"2618","LA",18,2023,1.57680942104333
"2619","LA",18,2024,2.09876341675444
"2620","LA",28,2017,2.27179964185563
"2621","LA",28,2020,1.25252850991545
"2622","LA",28,2021,3.19846794137759
"2623","LA",28,2023,1.96544112092444
"2624","LA",28,2024,1.10521554765687
"2625","LA",29,2018,4.01128404163878
"2626","LA",29,2020,1.14139917034578
"2627","LA",29,2021,3.37014626111754
"2628","LA",29,2024,2.89003788689569
"2629","LA",30,2018,2.74887180769321
"2630","LA",30,2021,2.55960164241762
"2631","LA",32,2018,0.924511849044603
"2632","LA",32,2021,2.61732966761746
"2633","LAC",1,2016,3.02429085117297
"2634","LAC",1,2017,1.23885602888859
"2635","LAC",1,2018,2.20725051390488
"2636","LAC",1,2019,2.91936268177196
"2637","LAC",1,2020,2.57062146976204
"2638","LAC",1,2021,4.20031919972185
"2639","LAC",1,2022,2.78919396633855
"2640","LAC",1,2023,4.51102124902923
"2641","LAC",1,2024,1.55233294477231
"2642","LAC",2,2016,4.101373163854
"2643","LAC",2,2017,2.28648661239457
"2644","LAC",2,2018,3.17223907359176
"2645","LAC",2,2019,2.72743749737923
"2646","LAC",2,2020,2.80138290198389
"2647","LAC",2,2021,2.03338067918575
"2648","LAC",2,2022,3.5314019583126
"2649","LAC",2,2023,3.04100476024195
"2650","LAC",2,2024,1.72311285414781
"2651","LAC",3,2016,2.3639457612651
"2652","LAC",3,2017,1.46131708090655
"2653","LAC",3,2018,2.09782773510892
"2654","LAC",3,2019,2.07308810446127
"2655","LAC",3,2020,1.48066695217588
"2656","LAC",3,2021,3.22813433362053
"2657","LAC",3,2022,1.76689723658006
"2658","LAC",3,2023,2.4397120420007
"2659","LAC",3,2024,0.697684863172971
"2660","LAC",4,2016,3.57575755948411
"2661","LAC",4,2017,1.62791503112716
"2662","LAC",4,2018,3.50111957112627
"2663","LAC",4,2019,2.1696737748258
"2664","LAC",4,2020,0.777357342857561
"2665","LAC",4,2021,2.27266637501441
"2666","LAC",4,2022,1.98112611453137
"2667","LAC",4,2023,3.36662576796518
"2668","LAC",4,2024,1.65236737331249
"2669","LAC",5,2016,2.28025487251967
"2670","LAC",5,2017,3.83167975739412
"2671","LAC",5,2018,1.99467090012514
"2672","LAC",5,2019,2.37851741327231
"2673","LAC",5,2020,2.00621001840489
"2674","LAC",5,2021,2.55307774422483
"2675","LAC",5,2022,3.12295657243031
"2676","LAC",6,2016,2.88314015645536
"2677","LAC",6,2017,2.61937051412021
"2678","LAC",6,2018,1.91535413183438
"2679","LAC",6,2019,1.8978907188161
"2680","LAC",6,2021,1.2266055478306
"2681","LAC",6,2022,1.96118012150124
"2682","LAC",6,2023,3.83850245349479
"2683","LAC",6,2024,3.07574784944194
"2684","LAC",7,2016,3.10076349891701
"2685","LAC",7,2017,2.70151569705656
"2686","LAC",7,2018,1.71837722289647
"2687","LAC",7,2019,3.81332548939197
"2688","LAC",7,2020,2.86829915008608
"2689","LAC",7,2022,2.63854074882501
"2690","LAC",7,2023,1.77152930001387
"2691","LAC",7,2024,0.988705164141704
"2692","LAC",8,2016,2.82313490399581
"2693","LAC",8,2017,0.885658486641837
"2694","LAC",8,2019,1.83839783583946
"2695","LAC",8,2020,2.4176496953592
"2696","LAC",8,2021,1.59098705776584
"2697","LAC",8,2023,1.42508106843206
"2698","LAC",8,2024,2.61889782601159
"2699","LAC",9,2016,4.59890076033009
"2700","LAC",9,2018,0.998158305938119
"2701","LAC",9,2019,3.47490037020682
"2702","LAC",9,2020,3.19388501276148
"2703","LAC",9,2021,3.75183233462764
"2704","LAC",9,2022,2.71202242091509
"2705","LAC",9,2023,1.71173693895506
"2706","LAC",9,2024,0.867112599784383
"2707","LAC",10,2016,3.04999796788899
"2708","LAC",10,2017,0.803191577084048
"2709","LAC",10,2018,1.68207030853058
"2710","LAC",10,2019,3.45062241553883
"2711","LAC",10,2020,3.31902642795395
"2712","LAC",10,2021,2.88933377172102
"2713","LAC",10,2022,1.57155305610849
"2714","LAC",10,2023,4.25622226382799
"2715","LAC",10,2024,3.30121486106394
"2716","LAC",11,2017,3.40672520663007
"2717","LAC",11,2018,2.31232125935808
"2718","LAC",11,2019,2.05302773388917
"2719","LAC",11,2020,3.14525824870175
"2720","LAC",11,2021,1.70683578083792
"2721","LAC",11,2022,3.1959327029022
"2722","LAC",11,2023,3.06615784180565
"2723","LAC",11,2024,2.86699126340714
"2724","LAC",12,2016,0.903646248189559
"2725","LAC",12,2017,2.77077087684806
"2726","LAC",12,2018,3.3650812400043
"2727","LAC",12,2020,3.70895837628234
"2728","LAC",12,2021,1.33306224974587
"2729","LAC",12,2022,2.77798126015158
"2730","LAC",12,2023,2.01648540137857
"2731","LAC",12,2024,2.05922011677028
"2732","LAC",13,2016,1.39998643565849
"2733","LAC",13,2017,3.6189330095986
"2734","LAC",13,2018,0.876985826019701
"2735","LAC",13,2019,0.762656834283926
"2736","LAC",13,2020,0.824915880000577
"2737","LAC",13,2021,3.18597179147454
"2738","LAC",13,2022,1.69578601153835
"2739","LAC",13,2023,1.06132092611637
"2740","LAC",13,2024,0.651448233198346
"2741","LAC",14,2016,1.61730122389905
"2742","LAC",14,2017,3.10120122169342
"2743","LAC",14,2018,1.87077125109586
"2744","LAC",14,2019,2.75003718388776
"2745","LAC",14,2020,1.89719536257699
"2746","LAC",14,2021,4.66712177151018
"2747","LAC",14,2022,4.40192377541857
"2748","LAC",14,2023,2.0362101040334
"2749","LAC",14,2024,1.61819063997191
"2750","LAC",15,2016,1.23756239126053
"2751","LAC",15,2017,1.75970211419093
"2752","LAC",15,2018,3.36739327212863
"2753","LAC",15,2019,1.96035682749911
"2754","LAC",15,2020,3.89555263639809
"2755","LAC",15,2021,7.0216067624504
"2756","LAC",15,2022,2.32325672044563
"2757","LAC",15,2023,1.74156900106093
"2758","LAC",15,2024,1.17989929500875
"2759","LAC",16,2016,3.72830726730366
"2760","LAC",16,2017,2.40305239376566
"2761","LAC",16,2018,1.24977491601824
"2762","LAC",16,2019,2.20930843505405
"2763","LAC",16,2020,1.85570894925951
"2764","LAC",16,2021,1.81701112422995
"2765","LAC",16,2022,3.08465256932591
"2766","LAC",16,2023,2.14593076878998
"2767","LAC",16,2024,1.95069755366972
"2768","LAC",17,2016,2.18851663676091
"2769","LAC",17,2017,2.20653241207789
"2770","LAC",17,2018,1.57813119665926
"2771","LAC",17,2019,2.17287168216315
"2772","LAC",17,2020,5.04371821153965
"2773","LAC",17,2021,3.94605808345946
"2774","LAC",17,2022,2.44624897833999
"2775","LAC",17,2023,0.849861821163805
"2776","LAC",17,2024,3.33874375749654
"2777","LAC",18,2021,2.0918876453211
"2778","LAC",18,2022,2.68871986511069
"2779","LAC",18,2023,3.04078420868097
"2780","LAC",18,2024,4.94538382306629
"2781","LAC",28,2018,3.48283396996209
"2782","LAC",28,2022,3.49738333925485
"2783","LAC",28,2024,0.763274883888798
"2784","LAC",29,2018,2.8854526032917
"2785","LV",1,2016,2.2766960166392
"2786","LV",1,2017,2.62117043397974
"2787","LV",1,2018,1.28750120415075
"2788","LV",1,2019,2.29127443783227
"2789","LV",1,2020,2.67665773867749
"2790","LV",1,2021,3.04074539071263
"2791","LV",1,2022,2.36656314236557
"2792","LV",1,2023,3.61412538647701
"2793","LV",1,2024,0.44704595987883
"2794","LV",2,2016,3.0427597790188
"2795","LV",2,2017,3.17626708441289
"2796","LV",2,2018,2.54821739229653
"2797","LV",2,2019,1.71466438987261
"2798","LV",2,2020,3.37381436896358
"2799","LV",2,2021,1.58084939373387
"2800","LV",2,2022,3.32154189424468
"2801","LV",2,2023,0.437011176873492
"2802","LV",2,2024,2.81252378752497
"2803","LV",3,2016,0.769671403379411
"2804","LV",3,2017,1.18891998557202
"2805","LV",3,2018,3.97452101473933
"2806","LV",3,2019,0.882528789753761
"2807","LV",3,2020,2.33226594562418
"2808","LV",3,2021,3.53094783611465
"2809","LV",3,2022,3.80306166705382
"2810","LV",3,2023,2.31615026882969
"2811","LV",3,2024,2.06935208572277
"2812","LV",4,2016,1.88855321920929
"2813","LV",4,2017,0.83836703062555
"2814","LV",4,2018,3.78995680093056
"2815","LV",4,2019,1.76708302942243
"2816","LV",4,2020,2.32463825119685
"2817","LV",4,2021,1.48094475877222
"2818","LV",4,2022,3.00232181670597
"2819","LV",4,2023,4.06595336112945
"2820","LV",4,2024,1.50701054844638
"2821","LV",5,2016,3.29724257354988
"2822","LV",5,2017,1.57372917079828
"2823","LV",5,2018,2.60732150930393
"2824","LV",5,2019,2.42696733751331
"2825","LV",5,2020,2.28008366403167
"2826","LV",5,2021,2.40895961855151
"2827","LV",5,2022,1.82752804608832
"2828","LV",5,2023,2.09046179979218
"2829","LV",5,2024,1.37142693661437
"2830","LV",6,2016,1.62319437812884
"2831","LV",6,2017,0.850157737312009
"2832","LV",6,2018,0.437807882482929
"2833","LV",6,2021,1.66416386262633
"2834","LV",6,2023,2.86373662271788
"2835","LV",6,2024,2.37307459959306
"2836","LV",7,2016,3.36440790153882
"2837","LV",7,2017,2.82688532445229
"2838","LV",7,2019,4.1321793593641
"2839","LV",7,2020,1.93251307078645
"2840","LV",7,2021,3.0796057258193
"2841","LV",7,2022,1.35477465702463
"2842","LV",7,2023,2.07507501808115
"2843","LV",7,2024,1.82313552904458
"2844","LV",8,2016,2.77053106551193
"2845","LV",8,2017,2.04556552969898
"2846","LV",8,2018,2.51775686809828
"2847","LV",8,2019,0.90147979192229
"2848","LV",8,2020,3.44138227576752
"2849","LV",8,2022,0.895553793421894
"2850","LV",8,2023,1.1428288808758
"2851","LV",8,2024,3.06076192624381
"2852","LV",9,2016,4.5186011857302
"2853","LV",9,2017,1.18674162440287
"2854","LV",9,2018,0.453769655021624
"2855","LV",9,2019,3.38060458346517
"2856","LV",9,2020,1.81906239888082
"2857","LV",9,2021,3.7026424056743
"2858","LV",9,2022,0.95913929460927
"2859","LV",9,2023,2.38572227555309
"2860","LV",9,2024,1.75308287583014
"2861","LV",10,2018,2.13405426620163
"2862","LV",10,2019,1.84776625784281
"2863","LV",10,2020,2.59492122967978
"2864","LV",10,2021,1.41714461600934
"2865","LV",10,2022,2.32638887136868
"2866","LV",10,2023,1.09704282983448
"2867","LV",11,2016,2.54354672881827
"2868","LV",11,2017,1.79296691711758
"2869","LV",11,2018,2.75023927515682
"2870","LV",11,2019,3.94013926511678
"2871","LV",11,2020,4.38623206742664
"2872","LV",11,2021,1.22421458372363
"2873","LV",11,2022,1.41975503152301
"2874","LV",11,2023,1.0191622548199
"2875","LV",11,2024,1.9310863706244
"2876","LV",12,2016,4.01414342430634
"2877","LV",12,2017,2.7563459657675
"2878","LV",12,2018,1.6594299115443
"2879","LV",12,2019,0.587351043814852
"2880","LV",12,2020,1.79041356147575
"2881","LV",12,2021,2.73021512361128
"2882","LV",12,2022,1.87546087893997
"2883","LV",12,2023,0.801128902321716
"2884","LV",12,2024,2.87786678778126
"2885","LV",13,2016,3.78535580360157
"2886","LV",13,2017,1.36741429639882
"2887","LV",13,2018,3.39479592112754
"2888","LV",13,2019,1.64242451799829
"2889","LV",13,2020,3.18053851379387
"2890","LV",13,2021,1.71079363730726
"2891","LV",13,2022,1.31940663193484
"2892","LV",13,2024,1.17753262333074
"2893","LV",14,2016,2.67236761917864
"2894","LV",14,2017,0.724031134136831
"2895","LV",14,2018,3.80121376150919
"2896","LV",14,2019,3.19008056721782
"2897","LV",14,2020,2.89080286218562
"2898","LV",14,2021,1.48471103105936
"2899","LV",14,2022,2.41818920034274
"2900","LV",14,2023,0.444974165554821
"2901","LV",14,2024,2.87413030196556
"2902","LV",15,2016,2.74824688251248
"2903","LV",15,2017,2.79153669530142
"2904","LV",15,2018,1.70621448919534
"2905","LV",15,2019,1.40200628623671
"2906","LV",15,2020,4.51459718612126
"2907","LV",15,2021,2.29837444217112
"2908","LV",15,2022,1.20021455166631
"2909","LV",15,2023,2.9208252181774
"2910","LV",15,2024,0.861869572701026
"2911","LV",16,2016,3.19949587137773
"2912","LV",16,2017,1.10313026405544
"2913","LV",16,2018,1.28051694301962
"2914","LV",16,2019,1.79723018227986
"2915","LV",16,2020,3.50190713037741
"2916","LV",16,2021,1.38689991046025
"2917","LV",16,2022,0.761929501509673
"2918","LV",16,2023,0.914073912144623
"2919","LV",16,2024,1.84029979345319
"2920","LV",17,2016,0.437101397609043
"2921","LV",17,2017,1.5320475350101
"2922","LV",17,2018,0.423065235682256
"2923","LV",17,2019,3.1925114088927
"2924","LV",17,2020,1.97686906291904
"2925","LV",17,2021,1.76207252384929
"2926","LV",17,2022,3.94047951539063
"2927","LV",17,2023,3.41420404530626
"2928","LV",17,2024,3.01366035250756
"2929","LV",18,2021,4.57120533644094
"2930","LV",18,2022,2.5704878155665
"2931","LV",18,2023,2.34101610930873
"2932","LV",18,2024,1.69012895526849
"2933","LV",28,2016,1.51861772460767
"2934","LV",28,2021,2.50357438092359
"2935","MIA",1,2016,2.00085846763652
"2936","MIA",1,2018,2.05871989831659
"2937","MIA",1,2019,1.01107336950325
"2938","MIA",1,2020,2.24216436424077
"2939","MIA",1,2021,1.65405386977895
"2940","MIA",1,2022,0.774191292605648
"2941","MIA",1,2023,4.25803002502528
"2942","MIA",1,2024,1.76858344776502
"2943","MIA",2,2016,1.5671992051711
"2944","MIA",2,2017,2.22733326375347
"2945","MIA",2,2018,1.03585298787174
"2946","MIA",2,2019,0.854033186725509
"2947","MIA",2,2020,4.45483216341156
"2948","MIA",2,2021,1.13428266164965
"2949","MIA",2,2022,2.71519544845796
"2950","MIA",2,2023,2.0062786036315
"2951","MIA",2,2024,2.75359275777874
"2952","MIA",3,2016,1.35555825732125
"2953","MIA",3,2017,1.50668878949714
"2954","MIA",3,2018,0.687134767962465
"2955","MIA",3,2019,2.03482226026359
"2956","MIA",3,2020,3.71672966223542
"2957","MIA",3,2021,2.37272891388395
"2958","MIA",3,2022,2.12995966412198
"2959","MIA",3,2023,3.8486186467691
"2960","MIA",3,2024,2.15206342725751
"2961","MIA",4,2016,0.231304022717964
"2962","MIA",4,2017,0.632057654077583
"2963","MIA",4,2018,0.922154677356342
"2964","MIA",4,2019,0.932159543698239
"2965","MIA",4,2020,1.87784959500712
"2966","MIA",4,2021,2.92463080578284
"2967","MIA",4,2022,2.37672276189305
"2968","MIA",4,2023,2.20423046098155
"2969","MIA",4,2024,1.6381657443684
"2970","MIA",5,2016,0.884977068510512
"2971","MIA",5,2017,1.47431244077776
"2972","MIA",5,2018,0.642865863008246
"2973","MIA",5,2020,3.63440380190873
"2974","MIA",5,2021,1.8223514873328
"2975","MIA",5,2022,1.57935245991875
"2976","MIA",5,2023,2.66353332122796
"2977","MIA",5,2024,1.56826656907234
"2978","MIA",6,2016,3.92635328904579
"2979","MIA",6,2017,1.64493074284072
"2980","MIA",6,2018,2.40505703431631
"2981","MIA",6,2019,2.31948383598812
"2982","MIA",6,2020,2.64379561158955
"2983","MIA",6,2021,2.50817912822308
"2984","MIA",6,2022,1.49855307455905
"2985","MIA",6,2023,3.98313113279958
"2986","MIA",7,2016,1.51069971157386
"2987","MIA",7,2017,2.33124095647416
"2988","MIA",7,2018,1.9712811712826
"2989","MIA",7,2019,2.8774625656312
"2990","MIA",7,2021,2.76077365685393
"2991","MIA",7,2022,2.11636775069291
"2992","MIA",7,2023,1.37152198810998
"2993","MIA",7,2024,1.41760020000139
"2994","MIA",8,2017,0.548212991365959
"2995","MIA",8,2018,1.09573344776527
"2996","MIA",8,2019,1.43297247452625
"2997","MIA",8,2020,1.77679059817992
"2998","MIA",8,2021,1.50014837627123
"2999","MIA",8,2022,2.53164855043968
"3000","MIA",8,2023,3.36264857866301
"3001","MIA",8,2024,2.98595206658422
"3002","MIA",9,2016,2.09339447123527
"3003","MIA",9,2017,1.30442379327312
"3004","MIA",9,2018,0.643647127913799
"3005","MIA",9,2019,3.1037997021808
"3006","MIA",9,2020,1.9630650919527
"3007","MIA",9,2021,1.90090208819659
"3008","MIA",9,2022,2.59254307697185
"3009","MIA",9,2023,0.697387378677326
"3010","MIA",9,2024,1.86565149481694
"3011","MIA",10,2016,1.87532886228766
"3012","MIA",10,2017,1.9765375210335
"3013","MIA",10,2018,1.47751107387751
"3014","MIA",10,2019,1.81654118555161
"3015","MIA",10,2020,3.81150750929184
"3016","MIA",10,2021,3.60845494460945
"3017","MIA",10,2022,2.20966589024787
"3018","MIA",10,2024,1.01802565081261
"3019","MIA",11,2016,1.0781983211121
"3020","MIA",11,2017,2.40202186818869
"3021","MIA",11,2019,1.63544311476365
"3022","MIA",11,2020,1.82782728310769
"3023","MIA",11,2021,3.76252382438889
"3024","MIA",11,2023,1.63930179610781
"3025","MIA",11,2024,4.65167817599943
"3026","MIA",12,2016,2.3688894617159
"3027","MIA",12,2017,0.997088379064541
"3028","MIA",12,2018,0.901722507621421
"3029","MIA",12,2019,1.50160657834602
"3030","MIA",12,2020,1.64751946331006
"3031","MIA",12,2021,3.44556298293842
"3032","MIA",12,2022,3.14665913275102
"3033","MIA",12,2023,1.97199002316472
"3034","MIA",12,2024,3.02645254680327
"3035","MIA",13,2016,0.967800243154479
"3036","MIA",13,2017,1.30047771539075
"3037","MIA",13,2018,1.73021328368575
"3038","MIA",13,2019,3.45133091308375
"3039","MIA",13,2020,3.89035989267644
"3040","MIA",13,2021,2.05120812192273
"3041","MIA",13,2022,0.50877780977524
"3042","MIA",13,2023,3.03645319653229
"3043","MIA",13,2024,2.07063056847299
"3044","MIA",14,2016,3.07729752193528
"3045","MIA",14,2017,2.51351266057949
"3046","MIA",14,2018,1.01433224897047
"3047","MIA",14,2019,2.73051494722755
"3048","MIA",14,2020,2.81085138901698
"3049","MIA",14,2022,0.402721323375821
"3050","MIA",14,2023,2.79222094323279
"3051","MIA",14,2024,3.95204067071492
"3052","MIA",15,2016,3.10182288701078
"3053","MIA",15,2017,3.52535148784028
"3054","MIA",15,2018,1.03657508170731
"3055","MIA",15,2019,1.70472538011352
"3056","MIA",15,2020,4.12290845279171
"3057","MIA",15,2021,3.51958714659777
"3058","MIA",15,2022,1.94725348705124
"3059","MIA",15,2023,3.3835008324475
"3060","MIA",15,2024,1.48166759971273
"3061","MIA",16,2016,2.07424896508395
"3062","MIA",16,2017,1.27564122869953
"3063","MIA",16,2018,0.575985400469247
"3064","MIA",16,2019,3.34489294521177
"3065","MIA",16,2020,1.84597525075541
"3066","MIA",16,2021,1.98233137362532
"3067","MIA",16,2022,1.48704775922381
"3068","MIA",16,2023,2.52449765752204
"3069","MIA",16,2024,1.91394630951177
"3070","MIA",17,2016,1.22732128112946
"3071","MIA",17,2017,2.79115340747708
"3072","MIA",17,2018,1.61621036298953
"3073","MIA",17,2019,3.00892327931028
"3074","MIA",17,2020,2.60928353286547
"3075","MIA",17,2021,0.651156026601418
"3076","MIA",17,2022,1.98058738408408
"3077","MIA",17,2023,3.12684826265744
"3078","MIA",17,2024,0.779190575993118
"3079","MIA",18,2021,2.11035445647186
"3080","MIA",18,2022,0.967733516996359
"3081","MIA",18,2023,0.872680633731564
"3082","MIA",18,2024,2.86606599377812
"3083","MIA",28,2016,1.53090246255726
"3084","MIA",28,2022,1.87656754640936
"3085","MIA",28,2023,0.715598174097917
"3086","MIN",1,2016,1.49010012206252
"3087","MIN",1,2017,2.83378600565653
"3088","MIN",1,2018,1.75265676508955
"3089","MIN",1,2019,1.6361611339731
"3090","MIN",1,2020,2.20150805398164
"3091","MIN",1,2021,1.62269799932685
"3092","MIN",1,2022,2.09822840962969
"3093","MIN",1,2023,2.84700039142571
"3094","MIN",1,2024,2.03681865824258
"3095","MIN",2,2016,1.28849213115103
"3096","MIN",2,2017,1.19295466797246
"3097","MIN",2,2018,1.61137918442622
"3098","MIN",2,2019,1.27613238328796
"3099","MIN",2,2020,1.43460947662013
"3100","MIN",2,2021,1.2142429654133
"3101","MIN",2,2022,1.98837195044397
"3102","MIN",2,2023,1.88290412432849
"3103","MIN",2,2024,1.68983025616352
"3104","MIN",3,2016,1.49635495333122
"3105","MIN",3,2017,3.20843710117228
"3106","MIN",3,2018,0.983623373254385
"3107","MIN",3,2019,3.07221496962336
"3108","MIN",3,2020,1.72208244351675
"3109","MIN",3,2021,3.05554562907955
"3110","MIN",3,2022,2.44713416410571
"3111","MIN",3,2023,4.31701696554628
"3112","MIN",3,2024,3.60282175007034
"3113","MIN",4,2016,2.76590106055948
"3114","MIN",4,2017,1.84691158129359
"3115","MIN",4,2018,1.46550812181491
"3116","MIN",4,2019,1.13675960836925
"3117","MIN",4,2020,2.69683853768962
"3118","MIN",4,2021,1.36988938732275
"3119","MIN",4,2022,2.42404045255963
"3120","MIN",4,2023,1.8210239167325
"3121","MIN",4,2024,3.410734901026
"3122","MIN",5,2016,2.97429849653125
"3123","MIN",5,2017,1.07593596287099
"3124","MIN",5,2018,2.42271034847695
"3125","MIN",5,2019,2.28879784657669
"3126","MIN",5,2020,2.66148125423468
"3127","MIN",5,2021,0.975638037197423
"3128","MIN",5,2022,3.62621570412425
"3129","MIN",5,2023,2.37016106265576
"3130","MIN",5,2024,1.58995781805308
"3131","MIN",6,2017,1.96174377488329
"3132","MIN",6,2018,1.22135728482511
"3133","MIN",6,2019,4.10659361757212
"3134","MIN",6,2020,3.42823550763119
"3135","MIN",6,2021,3.61829003797797
"3136","MIN",6,2022,1.65761412122194
"3137","MIN",6,2023,0.697054835818308
"3138","MIN",7,2016,2.38234317869439
"3139","MIN",7,2017,1.17770964888063
"3140","MIN",7,2018,2.7783356812762
"3141","MIN",7,2019,3.90105543741876
"3142","MIN",7,2023,2.90532165233816
"3143","MIN",7,2024,0.613268621363983
"3144","MIN",8,2016,1.81890654214155
"3145","MIN",8,2017,2.47067665577943
"3146","MIN",8,2018,4.13542149799477
"3147","MIN",8,2019,2.19641708184374
"3148","MIN",8,2020,2.46828435925634
"3149","MIN",8,2021,1.59944930281459
"3150","MIN",8,2022,3.1333077686834
"3151","MIN",8,2023,2.67486794840315
"3152","MIN",8,2024,2.07088259570209
"3153","MIN",9,2016,4.05083080833637
"3154","MIN",9,2018,1.89749566640963
"3155","MIN",9,2019,3.1938781674283
"3156","MIN",9,2020,2.95936144357348
"3157","MIN",9,2021,3.23623788167886
"3158","MIN",9,2022,2.98503337111456
"3159","MIN",9,2023,3.70820531300062
