"","posteam","defteam","week","season","before_old_xtd","before_new_xtd","after_old_xtd","after_new_xtd","actual_td","actual_fg"
"1126","DAL","NE",6,2021,4.77121019613696,3.95018225607335,6.63593045936432,4.86815038971875,3,0
"1127","DAL","NE",12,2019,1.32378898392199,1.21720436712892,1.80898013012484,1.57190552070467,0,0
"1128","DAL","NO",4,2019,1.85869473058847,1.51168553242961,2.08703577518463,1.69091915126347,1,0
"1129","DAL","NO",13,2018,2.32238723512273,2.01617627776481,1.70138011116069,1.57885237319269,1,0
"1130","DAL","NO",13,2021,1.28919142310042,1.26380161296737,1.2476658312371,1.22891292522575,2,0
"1131","DAL","NYG",1,2016,1.98891847685445,1.87947598548524,2.94363302760758,2.77289335034672,1,0
"1132","DAL","NYG",1,2017,2.33809507987462,1.93434480397509,2.72858386975713,2.30930222107064,1,0
"1133","DAL","NYG",1,2019,1.57340712100267,1.48599416219759,2.04106066760141,1.98133416402107,5,0
"1134","DAL","NYG",1,2023,4.71541718312073,3.91182268046618,4.92993073526304,4.00566595241222,3,0
"1135","DAL","NYG",2,2018,1.48583174019586,1.37566006423355,1.88937157473993,1.7147338458778,2,0
"1136","DAL","NYG",3,2022,3.61858370364644,3.11128116597898,4.01384441147093,3.29177296041078,2,0
"1137","DAL","NYG",5,2020,3.45071429485688,2.67723935650655,3.73155394324567,2.76869813058391,4,0
"1138","DAL","NYG",5,2021,3.32789706799667,2.77469194506121,4.66029788879678,3.82067435098674,4,0
"1139","DAL","NYG",9,2019,1.2722901108209,1.23723572858093,2.11679457034916,2.02873928290165,3,0
"1140","DAL","NYG",10,2023,5.42207281780429,4.54811492216427,6.77064652426634,5.64139521086935,7,0
"1141","DAL","NYG",12,2022,2.57848885119893,2.21387742872142,3.99570265965303,3.38404396540242,4,0
"1142","DAL","NYG",14,2016,0.471963475167286,0.466910130478887,0.911192927393131,0.86275100685809,1,0
"1143","DAL","NYG",14,2017,2.06157672021072,1.64848614600512,2.63002593698911,2.1813199499823,4,0
"1144","DAL","NYG",15,2021,2.87168380583171,2.52132056335519,2.35219542670529,2.0282471970578,2,0
"1145","DAL","NYG",17,2018,2.1779440647224,2.08288807882053,2.6441174101783,2.51628450763607,5,0
"1146","DAL","NYG",17,2020,3.24435887415893,2.86059787131379,2.62109342915937,2.29308072120271,1,0
"1147","DAL","NYJ",2,2023,5.9142862460576,4.68230574636016,6.8743482939899,5.07598912003896,2,0
"1148","DAL","NYJ",6,2019,3.06805277173407,2.73185846537582,3.36591199005488,2.97666718788051,2,0
"1149","DAL","PHI",3,2021,4.58388953679241,3.93474151295342,5.06677995872451,4.29388132854243,6,0
"1150","DAL","PHI",6,2022,1.20171674608719,1.15377011906856,1.78402665955946,1.67305564137227,2,0
"1151","DAL","PHI",7,2019,3.05286380439065,2.83861413625866,3.93235182145145,3.5649552884083,4,0
"1152","DAL","PHI",8,2016,3.33012457937002,2.87771017524805,4.7065739025129,4.07075831863498,3,0
"1153","DAL","PHI",8,2020,1.89298769051675,1.72830662741235,1.79421176749747,1.68208981815874,1,0
"1154","DAL","PHI",9,2023,4.03215384134091,3.50041316682041,4.47699194343295,3.77733356506786,3,0
"1155","DAL","PHI",10,2018,4.71084664866794,4.06862005480877,4.83934980607592,4.03248545805158,3,0
"1156","DAL","PHI",11,2017,1.55996691330802,1.44049377689495,1.78436543606222,1.69907037770148,1,0
"1157","DAL","PHI",14,2018,2.67504445253871,2.40636743025451,3.37210590275936,3.04640946637663,3,0
"1158","DAL","PHI",14,2023,3.61338782438543,2.85040475376005,4.1562196938321,3.08822764652987,4,0
"1159","DAL","PHI",16,2019,0.83403158641886,0.813545365318664,1.14707856927998,1.10174071141808,0,0
"1160","DAL","PHI",16,2020,3.22296346502844,2.74104105853,3.75607521506026,3.15566665581112,4,0
"1161","DAL","PHI",16,2022,4.21856106678024,3.79111086827841,4.29713188344613,3.85561547143324,5,0
"1162","DAL","PHI",17,2016,1.49864601460285,1.36438081862838,1.5374724828871,1.42379704338908,1,0
"1163","DAL","PHI",17,2017,1.01862698455807,0.985427165447017,1.87595027510542,1.71330237520963,1,0
"1164","DAL","PHI",18,2021,3.5478050308302,3.12723993721538,3.79527818516362,3.31932376701513,7,0
"1165","DAL","PIT",9,2020,2.2433105930686,1.99593171083389,2.7427331666695,2.42938661687216,1,0
"1166","DAL","PIT",10,2016,0.963243526290171,0.931841893804753,1.0059084877139,0.989399844337022,4,0
"1167","DAL","SEA",3,2018,1.5316300491686,1.35624327639374,1.29710663016886,1.12033526159766,1,0
"1168","DAL","SEA",3,2020,2.41106447903439,1.90955262877953,3.28362366918009,2.58980421380197,4,0
"1169","DAL","SEA",13,2023,5.37948785733897,4.56865534491872,5.77630573068745,4.98932640981383,4,0
"1170","DAL","SEA",16,2017,1.85786618548445,1.66792836984756,1.56714674946852,1.43758009551035,1,0
"1171","DAL","SEA",28,2018,3.26094158005435,2.78373288341357,3.9892402656842,3.29220512798772,3,0
"1172","DAL","SF",4,2016,3.63917770341504,3.04702225654499,4.00889695307706,3.15388212063294,3,0
"1173","DAL","SF",5,2023,0.282311732007656,0.278967761996882,0.587570444913581,0.58435689521216,1,0
"1174","DAL","SF",7,2017,5.00982431520242,4.14779601971933,4.40683158196043,3.83384023353229,6,0
"1175","DAL","SF",15,2020,3.13180995499715,2.64322154533002,2.93242964416277,2.43597065566884,4,0
"1176","DAL","SF",28,2021,1.32382491318276,1.2214164805887,1.76812095334753,1.6111954780126,2,0
"1177","DAL","SF",29,2022,1.91330736014061,1.76486760361901,1.77328795625363,1.66884624222148,1,0
"1178","DAL","TB",1,2021,3.56611821812112,3.16842411302024,4.05771773960441,3.63100758359015,3,0
"1179","DAL","TB",1,2022,0.40344679611735,0.399852539141968,0.600541835301556,0.597009784834227,0,0
"1180","DAL","TB",15,2016,3.21048121107742,2.70623669671744,3.07057467277627,2.48069868976089,2,0
"1181","DAL","TB",16,2018,2.55775639822241,2.04781666087039,2.48185738921165,2.03274880803042,2,0
"1182","DAL","TB",28,2022,3.22652577108238,2.68817946263775,4.361945373239,3.44255492131128,5,0
"1183","DAL","TEN",9,2018,2.95931400603149,2.50314218730446,3.55371181119699,3.0355852767974,2,0
"1184","DAL","TEN",17,2022,2.74818844324909,2.37469912379504,3.17440609727055,2.69613387888858,3,0
"1185","DAL","WAS",2,2016,3.78793011850212,3.29361408452773,3.94164954696316,3.45857806302199,3,0
"1186","DAL","WAS",2,2019,3.41196221020073,2.8257192958867,3.39618670020718,2.87416564654248,4,0
"1187","DAL","WAS",4,2022,1.40797829627991,1.32667163605243,1.61873221141286,1.5376429612771,2,0
"1188","DAL","WAS",7,2018,1.726693962235,1.42803677841718,2.08780697733164,1.69120804692874,3,0
"1189","DAL","WAS",7,2020,0.645208230882417,0.616382362660255,0.837835958926007,0.800388606220282,0,0
"1190","DAL","WAS",8,2017,2.43182927998714,2.13285803793017,3.0028638120275,2.65273135921457,2,0
"1191","DAL","WAS",12,2016,2.06396351405419,1.97963677675544,2.84109150595032,2.61376681318951,4,0
"1192","DAL","WAS",12,2018,2.44977965846192,2.10779733834618,2.43047384044621,2.14671604568567,4,0
"1193","DAL","WAS",12,2020,1.54733281396329,1.39249229308109,1.41728245234117,1.3947064962859,2,0
"1194","DAL","WAS",12,2023,1.10386986308731,1.06397012589428,2.37207848764956,2.27427906884576,5,0
"1195","DAL","WAS",13,2017,4.17753205180634,3.46640415719326,5.33695938996971,4.17696680080617,4,0
"1196","DAL","WAS",14,2021,2.77136267768219,2.55702448182377,2.57654897519387,2.3229916364946,2,0
"1197","DAL","WAS",16,2021,4.23993025301024,3.61260300515461,3.72585754725151,3.29481167605688,6,0
"1198","DAL","WAS",17,2019,1.86664393811952,1.770220396157,1.97898946632631,1.84874547772318,5,0
"1199","DAL","WAS",18,2022,0.612408310873434,0.591320680568069,1.39824990869965,1.28292299023573,2,0
"1200","DEN","ARZ",7,2018,1.87257506814785,1.74054314840468,1.72759510879405,1.6986375900975,4,0
"1201","DEN","ARZ",15,2022,1.9118120141211,1.76804695072591,2.34996459458489,2.17091504610623,3,0
"1202","DEN","ATL",5,2016,1.72261210263241,1.56627105740336,1.38449013209902,1.3443683484462,1,0
"1203","DEN","ATL",9,2020,1.6645230979193,1.58432238402546,2.67199933063239,2.56070443215368,3,0
"1204","DEN","BLT",3,2018,1.52142068539979,1.42246085215213,1.52397177403327,1.4289796272485,2,0
"1205","DEN","BLT",4,2021,1.65161510254256,1.45202157766275,2.01389355002902,1.80454770202784,1,0
"1206","DEN","BLT",13,2022,0.364108492154628,0.361070031535903,0.615925676422194,0.609657766239324,0,0
"1207","DEN","BUF",3,2017,1.47459630819503,1.40418803147005,1.69929433579091,1.61632047097351,1,0
"1208","DEN","BUF",10,2023,2.1762091483688,1.97098684143052,2.07050532498397,1.88213195512559,2,0
"1209","DEN","BUF",12,2019,0.440132187621202,0.434081224099338,0.401913653942756,0.398397306493807,0,0
"1210","DEN","BUF",15,2020,1.39219839300495,1.32971080096466,1.52564784046263,1.45547528967176,4,0
"1211","DEN","CAR",1,2016,3.60059700510465,2.52830118944139,3.73885864240583,2.4951163789196,3,0
"1212","DEN","CAR",12,2022,2.51033110253047,2.03088947420688,2.7730919047026,2.28555179046248,1,0
"1213","DEN","CAR",14,2020,2.37537839403376,2.06492148935889,3.05765373969916,2.6480367381011,4,0
"1214","DEN","CHI",2,2019,2.91269274416845,2.48700938255539,3.017582799308,2.55626020472186,1,0
"1215","DEN","CHI",4,2023,1.75902839412447,1.63650494061049,2.24645120115019,1.9231809829279,3,0
"1216","DEN","CIN",3,2016,3.48276163928676,2.89815267573146,3.59214786440134,3.01337210246238,4,0
"1217","DEN","CIN",11,2017,2.22447919557453,2.09138876090539,2.49555074761156,2.32721410345305,2,0
"1218","DEN","CIN",13,2018,0.883677510020789,0.848903051792445,1.16271494340617,1.13063249666946,3,0
"1219","DEN","CIN",15,2021,0.72251164962654,0.706839989224378,1.40110343910055,1.35724747274644,1,0
"1220","DEN","CLV",7,2021,1.95305505156284,1.76998348617912,1.8827442341717,1.74862054856195,2,0
"1221","DEN","CLV",9,2019,0.499222495476715,0.490773760580323,0.946727770147845,0.916650456228161,3,0
"1222","DEN","CLV",12,2023,3.01882451376878,2.73301107296838,3.61396264174255,3.14934521945024,3,0
"1223","DEN","CLV",15,2018,2.59252819122048,2.18700471559815,3.08976407849696,2.52925210296169,1,0
"1224","DEN","DAL",2,2017,3.13388758606743,2.79393853317169,3.66030524985399,3.26937768606767,5,0
"1225","DEN","DAL",9,2021,3.41377808293328,2.66212949213588,3.77007708069868,2.85484805569423,3,0
"1226","DEN","DET",14,2021,3.37124326848425,2.85589226535286,3.93277059658431,3.25221285864705,5,0
"1227","DEN","DET",15,2023,3.72914624470286,3.21765756645015,4.09624862775672,3.48790956354255,2,0
"1228","DEN","DET",16,2019,2.71412383345887,2.43640404867451,3.60383248631842,3.08959484578753,3,0
"1229","DEN","GB",3,2019,4.34945857629646,3.45559188993084,4.26050276076421,3.48010931315796,2,0
"1230","DEN","GB",7,2023,1.64202003728133,1.5303829226061,1.45824281213572,1.39092163435038,1,0
"1231","DEN","HST",2,2022,3.24005465186201,2.52713729502076,3.06717964983545,2.52496082555812,1,0
"1232","DEN","HST",7,2016,3.84088988078292,3.13190288378861,4.67776325775776,3.67709342873323,3,0
"1233","DEN","HST",9,2018,1.20630501979031,1.12307294563246,1.2315432302421,1.18405777511399,2,0
"1234","DEN","HST",13,2023,2.31082901952323,2.12303794327679,2.84639977721963,2.53090108831072,2,0
"1235","DEN","HST",14,2019,3.72931866435101,3.31290911570344,3.37663359590806,3.13113538865456,4,0
"1236","DEN","IND",2,2016,2.04140380589524,1.8258234474882,2.32824045489542,2.06358360821539,1,0
"1237","DEN","IND",5,2022,2.31104925111867,2.14369469265604,3.73122538998723,3.41265129104826,0,0
"1238","DEN","IND",8,2019,2.67901335668284,2.21428999864314,1.893687635893,1.83372016963279,1,0
"1239","DEN","IND",15,2017,1.99572735955007,1.81003247608786,2.45559418434277,2.3391768589596,3,0
"1240","DEN","JAX",2,2021,1.87412246281747,1.81018039852619,2.19027002749499,2.10219662085792,2,0
"1241","DEN","JAX",4,2019,1.34893515415024,1.3198343225391,1.63396638305858,1.60629787434434,3,0
"1242","DEN","JAX",8,2022,2.38787927816156,1.96123055084227,3.01349780912278,2.48744243344135,3,0
"1243","DEN","JAX",13,2016,0.693632560782135,0.678259736807703,1.40046765061561,1.34018244758113,1,0
"1244","DEN","KC",4,2018,1.98768052377272,1.78132489944204,2.08578086306807,1.8871414240286,2,0
"1245","DEN","KC",6,2023,0.522283128928393,0.511730452855037,0.644704985199496,0.638862908055511,1,0
"1246","DEN","KC",7,2019,1.30136040586513,1.1643403258499,1.53728099167347,1.33154540488518,2,0
"1247","DEN","KC",7,2020,1.97955643938622,1.73001614778679,2.03671869297978,1.83452650351087,3,0
"1248","DEN","KC",8,2017,1.48897865426261,1.41051036016655,1.83634771546349,1.71346714024052,3,0
"1249","DEN","KC",8,2018,3.75410222378559,2.87702365056374,4.37070583901368,3.57171679358745,3,0
"1250","DEN","KC",8,2023,3.00257628422696,2.70623681685588,3.88118084007874,3.48980084963081,3,0
"1251","DEN","KC",12,2016,1.96342329296749,1.77066456826912,2.64657470653765,2.29331272618525,3,0
"1252","DEN","KC",13,2020,1.55798021343071,1.4260628445379,1.60648166260216,1.51354150417543,2,0
"1253","DEN","KC",13,2021,1.67255897819996,1.54837887217903,1.54081172228325,1.49567238683409,2,0
"1254","DEN","KC",14,2022,2.26833102677483,1.96837751330521,2.8266099736793,2.46551739459043,5,0
"1255","DEN","KC",15,2019,1.11555611679796,1.065996257173,1.43551829049829,1.31465817694612,0,0
"1256","DEN","KC",16,2016,1.30220158724114,1.11016971324117,1.87139111274155,1.61863071839116,1,0
"1257","DEN","KC",17,2017,1.91282080276869,1.74344395092887,2.26870620634872,2.04947034019449,3,0
"1258","DEN","KC",17,2022,1.15245197224431,1.10176914404455,1.42361472325865,1.39882480826651,3,0
"1259","DEN","KC",18,2021,1.4850173065206,1.39295722082276,2.5194667391479,2.2480784220767,4,0
"1260","DEN","LA",6,2018,2.82585538551211,2.32423688271553,2.7408073869301,2.48580826036617,2,0
"1261","DEN","LA",16,2022,0.826093589654192,0.784368497991258,1.37691656930838,1.29032484640832,2,0
"1262","DEN","LAC",1,2017,5.64816793089267,4.36940880498679,6.11624334484804,4.53375606084888,3,0
"1263","DEN","LAC",5,2019,1.26260253542569,1.18487735485283,1.40855209971778,1.24454344988961,2,0
"1264","DEN","LAC",6,2016,2.04712836979888,1.72865306228289,2.29195820051245,1.95539481281776,1,0
"1265","DEN","LAC",6,2022,0.929300171206705,0.865008152069254,1.49293857254088,1.25957088867124,1,0
"1266","DEN","LAC",7,2017,0.590943979099393,0.579039410311951,0.480587762547657,0.475723075820444,0,0
"1267","DEN","LAC",8,2016,4.52108544763178,3.7921029484627,4.59675384627189,3.85907963156693,3,0
"1268","DEN","LAC",8,2020,1.61523034819402,1.52067364494219,1.92093884869246,1.77018470422426,4,0
"1269","DEN","LAC",11,2018,1.76880218670703,1.57772857932235,1.93547330203,1.7124906050354,3,0
"1270","DEN","LAC",12,2021,2.6455546496436,2.09725595618784,3.18913762830198,2.48315421937117,3,0
"1271","DEN","LAC",13,2019,1.81317917571869,1.59297265270327,2.30843570025172,2.05143103379649,2,0
"1272","DEN","LAC",14,2023,2.32268422562629,2.0352690593813,2.63149752182653,2.43237293847553,3,0
"1273","DEN","LAC",16,2020,2.00666851003189,1.8839381926563,2.44841209606966,2.24954288632818,1,0
"1274","DEN","LAC",17,2018,2.67315372719895,2.32903161354836,2.76895400986541,2.38818787045112,2,0
"1275","DEN","LAC",17,2021,3.14329743833514,2.51862723473885,3.5714858197025,2.88670347192087,1,0
"1276","DEN","LAC",18,2022,1.86915066326037,1.7492207033645,3.20984820101876,2.88461803868452,4,0
"1277","DEN","LV",1,2019,3.24069254403003,2.69574283042777,3.07464825513307,2.58450347699695,1,0
"1278","DEN","LV",1,2023,2.80017951573245,2.34902862535743,2.43351177393924,2.10205052320843,2,0
"1279","DEN","LV",2,2018,4.29141270916443,3.24940271961585,4.79701192129869,3.6661541407998,2,0
"1280","DEN","LV",4,2017,2.20294423296582,1.9369500870658,2.04439888312481,1.86416408854187,1,0
"1281","DEN","LV",4,2022,1.41805598512292,1.35892366207765,1.94856193976011,1.75856797086944,4,0
"1282","DEN","LV",6,2021,1.91916765773203,1.73959460339927,2.2939998707734,2.12998528850233,3,0
"1283","DEN","LV",9,2016,0.348925924336072,0.344891313684063,0.624908058322035,0.619755364795234,2,0
"1284","DEN","LV",10,2020,2.82202639593743,2.33222679487711,2.93843966600252,2.62258655432122,1,0
"1285","DEN","LV",11,2022,1.89507724589203,1.71751847646188,2.15416873991489,1.97724521495419,1,0
"1286","DEN","LV",12,2017,1.93631501088385,1.48227062026564,2.6981592644006,2.13301126330214,2,0
"1287","DEN","LV",16,2018,0.999684683862142,0.963096886092496,1.44715073844418,1.39015464790957,2,0
"1288","DEN","LV",16,2021,0.817860897863284,0.81624096752165,1.0067919009598,1.00481100780856,1,0
"1289","DEN","LV",17,2016,2.23476710595423,1.85858309112603,2.97649701498449,2.44148570394798,3,0
"1290","DEN","LV",17,2019,1.29961421026383,1.25577607887432,1.26591628987808,1.23586494035713,1,0
"1291","DEN","LV",17,2020,3.04460140841547,2.83117626667638,3.60914941516239,3.25388139595223,3,0
"1292","DEN","MIA",3,2023,2.3101000819006,2.0320553795594,2.56533023563679,2.33366021376833,1,0
"1293","DEN","MIA",11,2020,1.85366477619391,1.75864967673732,2.70968237239867,2.51441118037286,2,0
"1294","DEN","MIA",13,2017,0.954789096780587,0.900399029697268,1.09114439506084,1.05166787699004,1,0
"1295","DEN","MIN",11,2019,5.57555621367646,4.38064608481599,6.83073369727936,5.19218580745819,2,0
"1296","DEN","MIN",11,2023,1.48814456828404,1.43167236550198,1.62349328357959,1.59115269287564,1,0
"1297","DEN","NE",6,2020,2.71536293928511,2.27182634558134,4.35533041902818,3.64568175810996,0,0
"1298","DEN","NE",10,2017,1.17911285988521,1.14194374839904,1.41059754358139,1.35683988063239,1,0
"1299","DEN","NE",15,2016,1.01668091316242,0.98106769505335,1.373337486526,1.31887804056842,0,0
"1300","DEN","NE",16,2023,3.05154607689474,2.53717460246654,3.83562340273056,3.24533171577824,3,0
"1301","DEN","NO",10,2016,3.67749951768201,2.99250840720102,3.76477483456256,3.1677408426121,2,0
"1302","DEN","NO",12,2020,0.152577658067457,0.152143752107843,0.403044957667589,0.40021153623063,0,0
"1303","DEN","NYG",1,2021,3.02705269434955,2.72684097387056,2.92287206405308,2.74020750340997,3,0
"1304","DEN","NYG",6,2017,3.18299371461035,2.63316270111192,3.91665481915697,3.28219666713425,2,0
"1305","DEN","NYJ",3,2021,4.39111055003013,3.69237308847457,5.30236568453256,4.38284466684194,2,0
"1306","DEN","NYJ",4,2020,2.2605038722977,2.03877402806078,2.57865857181605,2.31718386850785,5,0
"1307","DEN","NYJ",5,2018,3.02416885027196,2.68167396055076,3.4097201282857,3.08533122337984,2,0
"1308","DEN","NYJ",5,2023,2.41187139227986,2.16236230924662,2.48783601511968,2.1771177619363,3,0
"1309","DEN","NYJ",7,2022,1.48992445203476,1.39106525844958,2.30950703716371,2.1696622121004,1,0
"1310","DEN","NYJ",14,2017,3.70522346755024,2.79496380122836,3.95988946768921,3.00653266085108,2,0
"1311","DEN","PHI",9,2017,3.58790343286819,2.6034915311773,2.65254675329197,2.33422596670505,1,0
"1312","DEN","PHI",10,2021,3.55394983163569,3.13397176815133,3.52483038435457,3.00042360929085,2,0
"1313","DEN","PIT",2,2020,1.84774895117152,1.71049226954037,2.20183448854368,2.13516420050602,2,0
"1314","DEN","PIT",5,2021,3.56438961985987,2.87413720249335,3.31264046044089,2.88069269853021,2,0
"1315","DEN","PIT",12,2018,1.90695968945511,1.69547597491153,2.32577702309936,2.04128423382192,3,0
"1316","DEN","SEA",1,2018,1.10612798505463,1.08298677481079,1.3193604440894,1.29865678122228,3,0
"1317","DEN","SEA",1,2022,4.39617236494087,3.57072761870436,5.02082469285233,4.14306353857508,1,0
"1318","DEN","SF",3,2022,1.27097695181146,1.12338990858341,1.65801639470737,1.40944456916899,1,0
"1319","DEN","SF",14,2018,3.6105623524636,2.73153016339698,3.17481888260227,2.56698282443116,2,0
"1320","DEN","TB",3,2020,1.10935468529351,1.03707711666328,1.14042509970022,1.08169133053541,1,0
"1321","DEN","TB",4,2016,2.84405625861837,2.55343187341979,3.74492371350061,3.35453614736325,3,0
"1322","DEN","TEN",1,2020,4.22367620246951,2.97964912344562,4.86302357446402,3.32426771426456,2,0
"1323","DEN","TEN",6,2019,1.78621428221231,1.52417090448103,1.76629082148429,1.54090215273565,1,0
"1324","DEN","TEN",10,2022,0.682772830477916,0.66130022470789,0.948087213793769,0.938706918033889,1,0
"1325","DEN","TEN",14,2016,3.53987412445713,2.95641352741121,3.79648482473567,3.1812479089001,1,0
"1326","DEN","WAS",2,2023,3.3802127292729,2.75308496833175,2.44430570100667,2.32642438510755,4,0
"1327","DEN","WAS",8,2021,1.08880005159881,1.03841532949216,0.817585174110718,0.784332833735874,2,0
"1328","DEN","WAS",16,2017,1.18729636562057,1.13772480597364,1.07218721020035,1.04682968574539,1,0
"1329","DET","ARZ",1,2017,2.05874706152827,1.88215547093762,2.77924056409393,2.4513407687926,5,0
"1330","DET","ARZ",1,2019,1.27582770548179,1.24745497370464,2.45674985146616,2.33219528056876,3,0
"1331","DET","ARZ",3,2020,3.24367030803114,2.83941157820275,3.74675685283728,3.14476065757613,2,0
"1332","DET","ARZ",14,2018,1.08682900248095,1.01255771248602,1.19323801423889,1.09307287016865,1,0
"1333","DET","ARZ",15,2021,1.08020383759867,1.07000308440805,1.59035559196491,1.57482367366948,3,0
"1334","DET","ATL",3,2017,2.86693049909081,2.22815887458624,2.54794539301656,2.10070885904505,1,0
"1335","DET","ATL",3,2023,2.15567525511142,1.93029197411914,2.61785633000545,2.32192531215807,2,0
"1336","DET","ATL",7,2020,2.20807209599297,1.96030084350796,2.46757498488296,2.23007100684981,2,0
"1337","DET","ATL",16,2021,2.24007375899237,2.10485990691753,2.51172766066156,2.37035692426479,1,0
"1338","DET","BLT",3,2021,3.08750708727166,2.3534329487862,3.76306704757735,2.79986776431491,2,0
"1339","DET","BLT",7,2023,1.71944654436084,1.52270431734222,1.51447589765303,1.44993001311652,1,0
"1340","DET","BLT",13,2017,2.02358240151079,1.6617474030582,2.94979897735175,2.39624136711867,4,0
"1341","DET","BUF",12,2022,4.85589278535917,4.07065221898214,5.00561436905991,4.14601958435953,3,0
"1342","DET","BUF",15,2018,2.2056853560498,1.86198924440862,2.70051619113656,2.15452536109611,2,0
"1343","DET","CAR",5,2017,2.35111871559639,2.11052630436517,2.82268214935903,2.49399205523417,3,0
"1344","DET","CAR",5,2023,4.10246778675355,3.46335758097644,4.6138566674781,3.67201474498769,6,0
"1345","DET","CAR",11,2018,1.20482509059366,1.16609494373731,1.61881822563009,1.48748443047552,2,0
"1346","DET","CAR",11,2020,0.40857092931401,0.401992961962353,0.351154053874779,0.348706678081405,0,0
"1347","DET","CAR",16,2022,4.14935893879738,3.70151211499648,4.50079001369886,3.88962638597077,3,0
"1348","DET","CHI",1,2020,2.87035595299676,2.67422509004633,3.69365863350686,3.3334405591549,2,0
"1349","DET","CHI",4,2016,2.229158733855,1.67104744651676,2.33396917092614,1.83785190928771,0,0
"1350","DET","CHI",4,2021,3.86117205431219,3.38669423193831,4.48330440104473,3.94504713386669,2,0
"1351","DET","CHI",10,2018,2.96511300152633,2.2968892384227,3.25703822111245,2.3534909693318,3,0
"1352","DET","CHI",10,2019,1.3363624777412,1.2405986470562,1.68745909049176,1.57567994139959,1,0
"1353","DET","CHI",10,2022,3.41232471109834,2.72191742779974,3.55587327003013,2.81079742274952,3,0
"1354","DET","CHI",11,2017,1.74836621934082,1.57871304384925,1.70604958396871,1.59444705184768,2,0
"1355","DET","CHI",11,2023,3.59995457425248,2.90557888452461,3.31152013631072,2.74975162316678,4,0
"1356","DET","CHI",12,2018,2.78595708787907,2.44353264005152,3.26780498359585,2.78489205550234,3,0
"1357","DET","CHI",12,2021,0.525362137763295,0.513479009960834,0.808836845797487,0.798279422879777,2,0
"1358","DET","CHI",13,2019,2.1082961721113,1.89406416396499,2.17357045586687,2.00823717941898,2,0
"1359","DET","CHI",13,2020,2.14573456265498,1.89629420517338,3.47634927788749,2.97157030442341,5,0
"1360","DET","CHI",14,2016,1.90890922455583,1.77259216786837,2.36258714657743,2.19076024517769,3,0
"1361","DET","CHI",14,2023,1.28193472931162,1.21511388510462,1.3215771651594,1.28586471154849,2,0
"1362","DET","CHI",15,2017,2.77981252287282,2.36328096539129,2.8759897723794,2.39593953609102,2,0
"1363","DET","CHI",17,2022,3.59652650315547,3.09695704344569,3.63170501193963,3.10422442204676,5,0
"1364","DET","CIN",6,2021,1.60097143484745,1.5104660011043,1.35165700223297,1.31175198460129,1,0
"1365","DET","CIN",16,2017,1.31518562237034,1.20336496214831,1.76805471070111,1.64119168492898,2,0
"1366","DET","CLV",10,2017,1.19535977841588,1.12536476837219,1.41322017682251,1.35214829734696,4,0
"1367","DET","CLV",11,2021,0.365739666391164,0.361583669099055,0.496547534014098,0.488793231374777,1,0
"1368","DET","DAL",4,2018,0.765782094676979,0.74646093648558,1.05210247286595,1.02561747779749,3,0
"1369","DET","DAL",7,2022,1.19974791700952,1.13105294534931,1.32304056570865,1.248139321269,0,0
"1370","DET","DAL",11,2019,1.42900652077515,1.3848175007076,2.06182090833317,1.93868746174718,4,0
"1371","DET","DAL",16,2016,4.29689510655589,3.25163620871925,4.45749053766485,3.58177367553436,3,0
"1372","DET","DAL",17,2023,3.58741827425547,3.07917688546586,2.91831220546737,2.52509966585281,2,0
"1373","DET","DEN",14,2021,2.6671007721452,2.1270441438307,2.7397845821688,2.14099407056213,1,0
"1374","DET","DEN",15,2023,3.19551932800096,2.71922323244241,3.48830268968595,3.16763565706476,6,0
"1375","DET","DEN",16,2019,1.46750577384955,1.29259175834735,1.29870937368833,1.14952919202131,1,0
"1376","DET","GB",2,2020,2.08757151069585,1.85559165796574,2.47157190629514,2.17177555140322,4,0
"1377","DET","GB",2,2021,1.72471238282742,1.61660323379868,2.45304443768691,2.22372296513351,2,0
"1378","DET","GB",3,2016,2.78095459734323,1.93551583401956,2.92238014074974,2.3139238350123,3,0
"1379","DET","GB",4,2023,4.02139553753659,3.5116518491992,4.44344632537104,3.79190365934055,4,0
"1380","DET","GB",5,2018,3.33718551465427,3.01848745204014,3.88560599775519,3.47871569132026,4,0
"1381","DET","GB",6,2019,4.19320245296694,3.04403515753583,4.86073795170523,3.6417972849508,1,0
"1382","DET","GB",9,2017,4.63695264095441,3.41825429277926,4.65861866623163,3.70093681149018,3,0
"1383","DET","GB",9,2022,3.56131571379956,2.71297785952427,3.32253634126391,2.71226476505955,2,0
"1384","DET","GB",12,2023,1.87468385606189,1.75648083551767,2.38309120840859,2.1725131044568,4,0
"1385","DET","GB",14,2020,3.87464679509867,3.14793706548876,3.97980398661457,3.310584086105,3,0
"1386","DET","GB",17,2016,2.99334010807797,2.28269783707035,3.07020334189292,2.61980128632279,3,0
"1387","DET","GB",17,2017,2.15396608982701,1.95827153795675,2.50963400420733,2.26288276377713,4,0
"1388","DET","GB",17,2018,2.89001699665096,2.61905768461399,3.34096558263991,2.95852604506699,4,0
"1389","DET","GB",17,2019,1.96450017741881,1.63306184595161,2.16593821870629,1.87588965411804,2,0
"1390","DET","GB",18,2021,2.38840001937933,1.96839293131166,2.6587111534318,2.19245307335096,4,0
